id,combined_Languages,preferred_Languages,combined_Frameworks,preferred_Frameworks,combined_Libraries,preferred_Libraries,combined_Tools,preferred_Tools,combined_analyzed,preferredExperience_analyzed
253624,"['R', 'Python']",없음,없음,없음,없음,없음,없음,없음,"['인프라', '이상', '경험', '데이터 분석', '차원', '리터러시', '설계', '활용', '제작', '전략', '처리', '구성', '마케팅', '데이터', '서비스', '전사', '함양', 'engineering', '커머스', '개선', '최적', '대시보드', '파이프라인', 'Airflow', '이하', '운영', 'Python', '분야', 'R', '구축', '기획', 'SQL', 'data', '프로세스']","['근무', '운영', '경험', '스타트업', '관련', '전공', '사고', '대응', '수학', '데이터 사이언스', '가능', '통계', '기반', '데이터', '분석', '양', '커머스']"
236006,없음,없음,"['Angular', 'React']",없음,없음,없음,없음,없음,"['동료', '기술', '기존', 'Vue', '경험', '이상', '웹', '지원', '협업', '오', '프론트', '기반', 'Next.js', '역량', '피그마', '상관', '고민', 'SPA', '해결', '사용', '폴리', '개발', '팀', '워크', 'React', '가능', '이해', 'HTML', 'CSS', '필요', '디자인', '서비스', '업무', 'Angular', '엔드', '개선', '경력', 'UI', 'UX', '커뮤니케이션', '기본', '문제', '가치', '호스트', '작업', '기준', '프레임', '밀접', '스테이폴리오', '기여', '발휘', 'Javascript', '페이지', '전공자', '스테이']","['고려', '자신', '접근성', '개발', '반응', '웹', '경험', '적극', '다양', '지식', '공유', '기반', 'UI', '인터렉션', '스크립트', '디자인', '사람', '웹 표준']"
252452,['Python'],없음,없음,['Django'],없음,없음,"['AWS', 'Git']",없음,"['DB', 'RDS', '동료', '백', '깔끔', '이상', '경험', '관리', 'Git', '바탕', '협업', '기반', 'OOP', '기본기', '반영', '직군', '서버', '장애', '방법', '쿼리', '코드', '해결', '모델링', '설계', '사용', '개발', '팀', '오너', '커넥팅', '효율', '방향', '책', '공유', '이해', '재발', '데이터', '최적화', '서비스', '품질', '컴퓨터', '발생', '공학', '원인', '피드백', '엔드', '수행', 'AWS', '개선', '아키텍처', '백엔드 개발', '경력', '제시', '리뷰', '방지', '파트', 'Python', '운영', '주도', '기여', 'Github', '논의', 'Restful API', '적극', '다양', 'Typescript', '구축', '관심', 'django', 'Javascript', '문화', '기술']","['파악', '툴', '경험', '바탕', '방식', 'Django', 'API', 'DBMS', '서버', '장애', '코드', '해결', 'CD', 'TDD', '사용', '반복', '활용', '개발', '팀', '분', '커넥팅', '효율', '이해', '감지', '자동', '슈팅', '사람', '업', '중단', '테스트', '서비스', '업무', '원인', 'Framework', '수행', '개선', '이해도', '모니터링', '문제', '성능', '중요', '작업', '깊이', '운영', 'CI', '주도', '기여', '트라블', '대응', 'Rest', '문서', '적극', '관심', '시스템', '매칭', '이용', '프로세스', '기술']"
203282,"['Python', 'Java']",없음,"['Django', 'Spring']",없음,없음,없음,"['Redis', 'MySQL', 'Kubernetes', 'PostgreSQL', 'MongoDB']",없음,"['영역', '경험', '스쿼드', '데이터 분석', '방법', '도전', '해결', '성격', '실행', '활용', '개발', '안정', 'Spring', '디자이너', '인사이트', '메이크', 'Squad', '가설', 'Kubernetes', 'Engineer', '스택', '문제', 'K', 'MongoDB', '주도', 'framework', '자율', '실시간', '용량', '일', '이상', 'Redis', '전문', '책임', '선호', '합류', '분', '선택', '개발자', '구현', '데이터', '성장', '변화', '트래픽', 'PostgreSQL', '의사', '검증', '가', '운영', '시장', '신뢰', '다양', 'Backend', '기술', 'Java', '직군', '•스쿼드', '마음', '애착', '공유', 'Mysql', 'pop', 'UX', '본인', '글로벌', '구축', 'PO', '동료', 'Django', '체계', '기반', '효과', '조직', '제품', '구성', '처리', '측정', '서비스', '업무', '아이디어', '학습', '점진', 'Python', '스타트업', '결정', 'MySQL', '스타', '성과']","['발견', '파악', '해결', '용량', '원인', '근본', '주도', '안정', '개발', '처리', '분', '경험', '트래픽', '시스템', '문제', '장애']"
252413,['TypeScript'],없음,['React'],없음,없음,없음,없음,"['Docker', 'AWS', 'Kubernetes']","['SEO', 'OAuth', '동료', '상태', '관리', '이상', '경험', '바탕', '협업', '프론트', '역량', '우선', '책임', 'ES6', '향상', '방법', '결과물', '개발', '안정', '팀', '프로토콜', 'SSR', '워크', 'React', '이해', '간', '최소', '생각', '필요', 'HTML', 'CSS', '성장', '전반', '겟', '서비스', '최적화', '품질', '차', '업무', '접근성', '엔드', '언어', '최적', '경력', '이해도', 'REST', '유입', '성능', '웹 표준', '운영', '플랫폼', '프레임', '기여', '차량', '시스템', '자율', '중계', '성과', 'TypeScript', '기술']","['백', '경험', 'DDD', 'React Native', '프론트', '기반', '향상', '코드', '자유', '사용', '개발', '분', '이해', '자동', 'web', '서비스', '업무', 'Docker', 'Architecture', '엔드', 'AWS', '개선', 'Kubernetes', 'for', '엔지니어링', '백엔드 개발', '도구', '생산', '주요', 'Microservice', '관심', '시스템', '레거시']"
228927,['JavaScript'],['TypeScript'],['React'],없음,없음,없음,['Slack'],['Git'],"['파악', '관리', 'Nextjs', '경험', '책임감', '선순환', '모듈', '도전', '고민', '해결', '직무', '아래', '공감', '개발', '관리자', '프로젝트', 'WorkSpace', 'CSS', '연차', '준비', 'Confluence', '담당', '발전', '지금', '빌드업', '엔드', '소통', '전체', '스택', '커뮤니케이션', '문제', '요소', 'jquery', 'Google', '주도', 'Storybook', 'JavaScript', '정신', '버전', '지원', '웹', '팀원', '협업', '콜로세움', '반복', '분', '탄력', '소속', '이해', '초기', '필요', '성장', '중단', '신규', '개선', '지속', '화면', '경력', '때', 'html', '힘', '해결책', '신뢰', '결국', '타', '기술', '과정', 'ReactJS', '프론트', '위', '공통', '믿음', '마음', '개인', '사용', '채용', '효율', '정리', '가능', '약속', 'jsp', '해당', '지식', '도구', '이직', '웹 표준', 'javascript', 'Typescript', '스테이지', '동료', '진행', '희망', '속', '역량', '기반', '조직', '목적', '도달', '제품', '고도', '실무', 'React', 'HTML', '서비스', '커리어', '당장', '유형', '원활', 'colo', 'Slack', '제시', '패스', '단계', '풀필먼트', '구성원', '중요', '솔루션', '결정', '기적', '그림', '적극', '관심', '만족도', '성실', '맥락', 'emotion', '주저']","['관리', '경험', 'Git', '개발', '분', 'OpenCloud', '환경', '시스템', '이용', '분산', '버전', 'TypeScript']"
259401,"['Kotlin', 'Java']",없음,없음,없음,없음,없음,없음,없음,"['백', '이상', '경험', '지원', '앱', '협업', '애플리케이션', '모바일', 'Java', '경우', '해결', '아래', '사용', '개발', '제품', 'Kotlin', '치료사', '방향', '가능', '이해', '개발자', '자세', '기획자', '요건', '서비스', 'Android', '검토', '디자이너', '그라운드', '엔드', 'App', '경력', '기본', '문제', '재활', '학력', '작업', '운영', '안드로이드', '제니코그', '논의', '유니티', '적극', '관심', '네이티브', 'compose', 'jetpack', '기술']","['경험', '태블릿', '앱', '이후', '사용', '대인', '상용', '구현', '디바이스', '원활', 'CustomView', 'UX', 'UI', '커뮤니케이션', '운영', '안드로이드', '반응', '관계', '능력']"
261083,없음,"['Go', 'Python']",없음,없음,없음,없음,"['Jenkins', 'Docker', 'Terraform', 'Kubernetes']","['Ansible', 'Jenkins', 'AWS', 'Azure', 'Terraform', 'GCP', 'Grafana']","['인프라', 'DB', '관리', '도입', 'Harbor', '지원', 'Terraform', '환경', 'IaC', '역할', 'GitHub Actions', '네트워크', '극대', '코드', 'CD', '해결', 'Unix', '온프레미스', '활용', '개발', '구성', '표현', '빌드', '팀', '효율', '이해', '자동', '데이터', 'Nexus', '고객사', 'Linux', '유사', 'as', '클라우드', '테스트', '능력', '배포', '컴퓨터', 'Docker', '공학', '개선', '최적', '적용', '지식', 'Kubernetes', '도구', '기본', '커뮤니케이션', '문제', '파이프라인', 'DevOps', 'Infra', '자원', '패키징', '운영', 'CI', 'Jenkins', '제공', '증대', '다양', '구축', 'SQL', 'Code', '시스템', '타', '엔지니어', '소스', '관련', '프로세스', 'a', '기술']","['인프라', '경험', 'Prometheus', 'Terraform', 'GitHub Actions', 'ELK', '방법', 'CD', '인턴십', 'Ansible', 'Azure', '자동화', '프로젝트', '이해', 'GCP', '클라우드', 'Agile', 'AWS', '언어', '프로그래밍', '도구', '모니터링', '기본', 'Stack', 'DevOps', 'Shell', 'Grafana', 'CI', '플랫폼', 'Jenkins', '로깅', 'Python', 'scripting', 'Go', '관련']"
247264,"['Kotlin', 'Java']",없음,['Spring'],['Spring'],없음,없음,없음,"['Docker', 'AWS', 'Kubernetes']","['용량', '동료', '트랜잭션', '경험', '금융', '협업', '기반', 'Java', '연동', '개인', '튜닝', '토론', '개발', 'Kotlin', '처리', '빌드', '워크', '시너지', '필요', 'Spring', '서비스', '배포', '언어', '프로그래밍', '모니터링', '분산', '계정', '운영', '플랫폼', '기업', '프레임', '송금', '다양', '구축', '시스템', '제휴사', '실시간', '기능', '관련', '동기']","['경험', '최종', '상황', '직무', '설계', '활용', '개발', '리더', 'Availability', 'Spring', 'Tolerant', 'Programming', 'AWS', '연관', 'Kubernetes', '스택', '커뮤니케이션', '변경', '조율', '체크', '용량', '지원자', '정도', '이상', '전형', '지원', 'Security', '소프트웨어', 'cloud', '이해', 'Cloud', '팀장', 'Docker', '아키텍처', '트래픽', '레퍼런스', '포지션', '운영', 'Fault', '절차', '과정', '처우', '온라인', '동의', '선', '사용', '채용', 'JPA', '전반', 'level', '자', 'WebFlux', 'Ecosystem', 'C', '레퍼리', '지정', '후배', 'High', '합격', '동료', '희망', '진행', '직책', '환경', 'native', '면접', '소요', '기재', '후', '임원', 'Network', '업무', '서류', 'System', '사전', '플랫폼', '본부', '인사', '능력']"
59324,없음,['Kotlin'],없음,없음,없음,없음,없음,['Git'],"['경험', '이상', '클린', '앱', '고객', '제안', 'dp', '헤이딜러', '단위', '해이', '코드', '설계', '사용', '개발', '심미', '분', '생각', 'MVVM', 'Compose', '서비스', '사용성', '완성도', '딜러', '노력', '아키텍처', '적용', '지속', '의견', '경력', 'UI', '기회', '기분', '중요', '안드로이드', '제공', '적극', '안드로이드 개발', '디테일', '기술']","['경험', 'Git', '협업', '기반', '사용', '최신', '개발', '구성', 'Kotlin', '프로젝트', 'MVVM', 'Compose', 'Module', '업무', 'Architecture', 'GitHub', '개선', '동향', 'flow', 'Clean', 'Hilt', 'Multi', '안드로이드', 'Action', '관심', '프로세스', '문화', '기술']"
250573,"['Kotlin', 'Swift', 'Java']",없음,없음,없음,없음,없음,없음,없음,"['Navigation', '핵심', 'SDK', '경험', '강화', '경쟁력', '상황', '네트워크', '기기', '해결', '고려', '설계', '개발', '안정', '관리자', '발생', '디자이너', '네트워크 통신', 'Swift', '지도', '보수', '소통', '문제', '성능', '써드파티', '분야', '제공', '확대', '논리', '버전', '이상', '앱', '협업', 'API', 'iOS', '향상', 'JSON', '사고', '이해', '개발자', '데이터', '티맵', 'RESTful', '개선', '아키텍처', '적용', '지속', '경력', 'GPS', '다양', '차량', '기능', '기술', '라이브러리', 'Java', '내비게이션', '사용', 'Kotlin', '예', '동향', 'HTTP', 'C', '깊이', '호환', 'Objective', '참여', '확장', '환경', '모바일', '기반', '효과', '혁신', '연동', '제품', '처리', '위치', '분석', '서비스', 'Android', '배포', '방안', '보유', '학습', '최적', '원활', '이해도', '제시', '확보', '플랫폼', '유지', '능력']","['관리', 'Navigation', '경험', 'SDK', 'Mapbox', '전공', '환경', 'API', '모바일', '기반', '오픈', '단위', '방법', '내비게이션', '개발', '프로젝트', '가이드', '최소', '이해', '위치', '유사', '작성', '서비스', '테스트', '능력', '컴퓨터', '보유', '공학', 'Agile', '소모', '통합', '지도', '최적', '이해도', 'UI', '성능', '분야', '기여', '문서', '다양', '메모리', '디버깅', '배터리', '소스', '관련', '기술']"
247305,['TypeScript'],없음,없음,없음,없음,없음,['AWS'],없음,"['인프라', '확장', '백', '핵심', '이상', '경험', '강화', '환경', '전자', '애플리케이션', 'NoSQL', 'API', '기반', '서버', 'RDBMS', '설계', '고려', '크리에이트립의', '개발', '로직', '세계', '데이터', '앤드', 'Linux', '컨테이너', '서비스', '접속', 'AWS', '통합', '아키텍처', '보수', '지속', '최적', '유저', '성능', '운영', '상거래', '글로벌', '다양', '구축', '시스템', '유지', '소스', '쇼핑', 'TypeScript']","['속도', '경험', '스타트업', 'MSA', '처리', '최적', '애', '트래픽', '조직', '성능', '자일', '규모']"
257205,['Python'],없음,없음,없음,없음,없음,"['Jenkins', 'Docker', 'Kubernetes']",없음,"['인프라', '도입', '관리', '취약점 스캐닝', '정보', '경험', '지원', '이상', '스크립', '외부', '정책', 'IPS', '감사', '사내', '설계', '내부', 'DDoS', '이해', '자동', 'W', '보안', '클라우드', 'F', '보유', 'Docker', 'Bash', 'Kubernetes', '팅', '도구', '이해도', '네트워크 보안', '실현', '운영', '플랫폼', 'Jenkins', '수립', '솔루션', 'Python', '구축', 'VPN', '절차', '기능', '관련', '프로세스', '능력']","['도입', '사내', '운영', '경험', '솔루션', '인증', 'ISO', '보안', 'P', 'ISMS']"
193552,"['JavaScript', 'Java']",없음,없음,없음,없음,없음,없음,"['Docker', 'Kubernetes']","['의지', '관리', 'S', '지원', '조치', '팀원', '고객', '응대', 'H', 'Java', '클라우드 컴퓨팅', '네트워크', '서버', '마이그레이션', '장애', '파견', 'IaaS', 'PaaS', '경험자', '개발', 'Software', '분', '효율', '자사', '출장', '가능', 'W', '후', 'VPC', '클라우드', '서비스', '업무', '담당', '수행', '모니터링', '커뮤니케이션', 'IT', '운영', 'OSS', '방화벽', '솔루션', 'Open', '입사', '구축', '이슈', 'Source', '관심', 'VPN', 'JavaScript', '유지', '소스', 'DirectConnect', '기술']","['Docker', '보유', '운영', '플랫폼', '기술', '클라우드', 'Kubernetes', '환경', 'On', '구축', '이해', '경력', '기반', '부분', '컨테이너', 'Premise', '서비스', '업무']"
253463,['Java'],없음,없음,없음,없음,없음,없음,없음,"['용량', 'ML', 'RAG', '개념', '이상', '웹', '경험', '바탕', '협업', 'API 개발', 'API', 'Java', '생성', '직무', '설계', '최신', '활용', '개발', '데이터베이스', '워크', '이해', 'node', '데이터', 'python', 'backend', '서비스', '업무', 'Springboot', '엔진', '호기심', '중점', 'AI', '적용', '경력', '열정', '연구', '임베딩', 'Augmented', 'LLM', '프레임', '주도', '분야', 'Retrieval', 'Generation', '의사소통', '시스템', '이용', '벡터', '검색', '능력']","['석사', '일', '경험', '개념', '구체', 'Weaviate', 'Search', '소지자', '학위', 'pgvector', '사용', '클라우스', '설명', 'database', '대상', '능력', '서비스', 'Vector', 'Elastic', '업무', 'Milvus', 'Chroma', '우대', '제출', '운영', '이력서', '자신', '팁', 'Qdrant', '다양', '고가용성', '박사', '관련', '기술']"
246051,없음,"['Python', 'Ruby']",없음,"['Ruby on Rails', 'Django']",없음,없음,없음,"['Docker', 'AWS']","['확장', '백', '동료', '이상', '경험', '웹', '오피스', 'admin', 'RDBMS', '코드', '해결', '설계', '내부', '개발', '데이터베이스', '팀', '제품', '사고', '보안', '슈팅', '최적화', '트러블', '서비스', '피드백', '평가', '중심', '경력', '모니터링', 'C', '리뷰', '커뮤니케이션', '성능', '문제', 'B', '운영', 'Backend', '이용', '기능', '실력', '긍정', '프로그래머스']","['경험', '웹', 'Django', '기반', '실제', 'CD', '사용', '개발', '워크', 'Ruby', '서비스', 'Docker', 'AWS', '최적', '적용', '파이프라인', '성능', '프레임', 'Python', 'CI', '운영', 'Ruby on Rails', '구축']"
256345,"['Kotlin', 'Java']",없음,없음,없음,없음,없음,없음,없음,"['Navigation', '이상', '경험', '빗썸', 'MVP', '패턴', 'API', '라이브러리', 'Java', 'Retrofit', '오픈', '가이드라인', '사용', '활용', '개발', 'Kotlin', '가능', 'Koin', 'MVVM', 'LiveData', '디자인', 'RESTful', 'Android', '보유', '네트워크 통신', '적용', 'App', 'ViewModel', 'Component', '지식', '경력', 'UI', 'UX', '이해도', 'Room', 'Paging', 'DataBinding', 'HTTP', '기본', 'Hilt', '안드로이드', 'Dagger', 'Glide', 'HTTPS', '네이티브', 'Lottie', 'DI', '소스', 'Jetpack', '능력']","['과정', '고용', '경험', '강남구', '빗썸', '앱', 'Web Socket', '계약', '체계', 'Reactive', '라이브러리', '오픈', '삼원', '회사', '코드', 'CD', '루틴', '설계', '최신', '활용', '개발', '급여', '테헤란로', '실무', '이해', '커스터마이징', '스타일', '후', '장소', '서비스', '성향', '주', '네트워크 통신', '호기심', '트렌드', '형태', '적용', '지식', '프로그래밍', '조건', '코', '본사', '리뷰', '타워', '서울', '근무', '운영', 'CI', '플랫폼', '결정', '안드로이드', '인터뷰', '직', '코리아', '적극', '다양', '내규', '소스', '참여', '기술']"
201164,없음,없음,없음,없음,없음,없음,없음,"['JIRA', 'Git']","['리팩토링', '컴퍼넌트', '이상', '경험', '책임감', '앱', 'API', 'HIG', '기반', 'iOS', 'SwiftUI', '토글보험', '경험자', '개발', '이해', '서비스', 'RESTFUL', '신규', '개선', '아키텍처', '보수', '원활', 'UX', '이해도', 'UI', '기본', '주요', '커뮤니케이션', '기능', '다양', '유지', '능력']","['형상', '관리', '툴', 'JIRA', '경험', 'Git', 'TCA', 'MVP', '패턴', 'GA', '암호화', '데이터 보안', 'SwiftUI', '모듈', '경험자', 'CD', '사용', '활용', '개발', '프로젝트', '이해', 'MVVM', '알고리즘', '디자인', '테스트', 'Confluence', '배포', '자', 'XCTest', 'APP', 'Dynamic', '보수', '유닛', 'Firebase', 'Crash', 'CI', 'Link', '유지']"
258023,없음,없음,['React'],없음,없음,없음,['Git'],없음,"['관리', '핵심', '경험', '상품', '기간', '해결', '개발', '안정', '전직', '특례', 'CSS', '편입', 'Pain', '가설', '보수', '산업기능요원', '문제', 'B', '이용', '버전', '편집', '이상', '지원', '도출', '대상자', '해외', '이해', '구현', '성장', '신규', '지속', '대시보드', '조성', '운영', '기여', '다양', '기능', '대안', '기술', '과정', 'Git', '고객', '오피스', '추상', '경우', '복무', '효율', '가능', '자동', '이내', '해당', '주문', 'Point', '자녀', '깊이', '전문연구요원', 'Typescript', '병역', '청산', '페이지', '레거시', '백', '환경', 'Affiliate', '기반', '구조', '코드', '부채', '제품', '고도', 'React', 'HTML', '결제', '서비스', '보유', '소싱', '가치', '시스템', '유지', 'Javascript']","['비즈니스', '과정', '리팩토링', '경험', '사항', '코드', '해결', '설계', '자발', '로직', '우수', '측정', '구현', '부서', '성장', '서비스', '요구', '유관', '발생', '열의', '최적', '커뮤니케이션', '문제', '성능', '다양', '웹사이트', '능력']"
255017,없음,['TypeScript'],['React'],['React'],없음,없음,없음,없음,"['관리', '경험', '극대', '편리', '실행', '개발', '스타일', 'CSS', '사용성', 'Native', '엔드', '염두', '앞', '주도', '처음', '전역', '일', '이상', '팀원', '앱', '웹', '목표', 'iOS', '여행', '특징', '심도', '팀', '이해', '생각', 'Zustand', 'Javascript', '변화', '개선', '액티브', '포페런츠', '포지션', '일상', '자기', '흥미', '스토어', '상태', 'Redux', '고객', 'Daily', 'solution', '오피스', '생태계', '프론트', '라이브러리', '아너드', '드', '사용', 'query', '전반', '오프라인', 'Weekly', '동향', '군', '작업', '일차', '백', '진행', '예약', '시니어', '압도', '최신', '토론', '자사', '실무', '라이프스타일', '탐구', 'React', 'HTML', '데일리', '결제', '성향', '서비스', '커머스', '배포', 'Android', '유저', '아너', '연구', '중요', '솔루션', '창의', '시스템', '관심', '실력']","['파악', '의지', '상태', '관리', '경험', 'Query', '패키지', '웹', '패턴', '환경', '방위', '상황', '프론트', 'Next.js', '어플리케이션', 'ui', '매니저', '회사', 'shadcn', '코드', '해결', '사내', '활용', '개발', '자사', 'React', '이해', '의식', '초기', 'Zustand', 'CSS', '작성', '서비스', '디자인', 'Native', '엔드', '코어', 'Zod', '주인', 'Styling', 'Kit', 'UI', '스택', '포페런츠', 'React.js', '문제', '의사', 'Hook', '스타트업', '결정', 'Tailwind', 'Form', 'PNPM', '관심', '수단', 'TypeScript', '기술']"
230448,"['Kotlin', 'Java']",없음,['Spring Boot'],없음,없음,없음,"['Docker', 'JIRA', 'Jenkins', 'Git', 'AWS', 'MySQL', 'Slack']","['AWS', 'Kubernetes']","['RDS', '관리', '경험', '강화', '역할', '상품', 'Mybatis', '고민', '해결', 'PL', '설계', '개발', '프로젝트', '배치', 'Datadog', 'Confluence', '장비', '각종', 'AWS', '통합', '스택', '커뮤니케이션', '문제', 'Gradle', 'Querydsl', '이용', '정확', '이상', '로봇', '웹', 'REST API', '바탕', '협업', 'API', '단위', 'ECS', '해외', '이해', '데이터', 'Spring Batch', '성장', 'Docker', '보조', '경력', '파트', '운영', '창고', '다양', '기능', '기술', '과정', 'JIRA', 'Git', '온라인', 'Java', '외부', 'Harness', '사유', '사용', 'Kotlin', '물류', '출장', 'JPA', '모델', '요구', 'Spring Boot', '수행', '도구', '스케줄', 'DB', '비즈니스', '잡', '급', '기반', '사항', '서버', '연동', '인원', '갈구', '콘솔', '구성', '결격', '실무', '서비스', '프로그래밍', '원활', 'Slack', '출고', 'Jenkins', 'MySQL', '시스템', '성실', '판매자']","['인프라', '경험', 'WMS', '개발', '구성', 'AWS', '물류', 'Kubernetes', '가능', '역량', '이용', '도메인', '서비스', '커머스', 'Fulfillment']"
259565,없음,없음,없음,없음,없음,없음,없음,없음,"['과정', '관리', 'finetuning', '비판', '경험', 'RAG', 'NLP', '답변', '결과', 'Prompt', '프롬프트', '해결', '커스터마이', '사용', '최신', '설계', '개발', '처리', '공부', 'Model', '사고', '가능', '이해', '데이터', '후', '정량', '모델', '분석', '서비스', 'engineering', '강력', '유도', '실험', '징', '수행', '학습', '엔지니어링', '문제', '연구', 'LLM', '독립', 'Production', 'serving', '전처리', '논문', '규모', '능력']","['석사', '의지', 'ML', '이상', '경험', 'GPT', 'NLP', '태도', '소지자', '진취', '머신', '학위', '최신', '개발', '실무', '최소', '모델', '예', '러닝', '언어', '학습', '적용', '동향', '지속', '연구', '자연어 처리', '분야', 'BERT', '적극', '박사', '관련', '규모', '기술']"
254584,없음,없음,없음,없음,없음,없음,없음,없음,"['ML', '기존', '경험', '이상', '제안', '패턴', '환경', '행동', '협업', '명시', '도출', '기반', '사용자', '사항', '구독', 'Search', '조직', '암묵', '향상', '쿼리', '발견', '실행', '모델링', '사용', '활용', '개발', '제품', '지표', '설계', '점', '팀', '니즈', '그로쓰', '가능', '유료', '측정', '데이터', '모델', '분류', '분석', '최적화', '테스트', '성장', '요구', '품질', '업무', '신규', '인사이트', '피드백', '충족', '평가', '개선', 'AI', '적용', '수익', '최적', '엔지니어링', '유저', 'UX', 'Data', '의도', '주요', '성능', '프로덕트', '탐지', '지불', '가격', '운영', 'Scientist', '적정', '예측', '전환', '기능', '관련', '성과', '기술']","['경험', '핵심', '도출', '액션', '제품', '분', '이해', '초기', '데이터', '발굴', '성장', '분석', '인사이트', '실험', '연관', 'AI', '지식', 'Data', '유저', '의사', '근무', '주도', '스타트업', '시장', '결정', 'Scientist', '아이템', '기능', '검색', '기술']"
244761,['Python'],없음,"['Django', 'FastAPI']","['Vue.js', 'Angular', 'React']",없음,없음,['AWS'],없음,"['확장', '여신', '최고', '경험', '여정', '이상', '금융', '직결', '고객', 'REST API', '환경', '역할', 'Django', 'FastAPI', '기반', '흐름', '고민', 'RDBMS', '해결', 'Web', '사용', '설계', '활용', '개발', '제품', '오너', '이해', '자동', '아키텍처로', '도메인', '사람', '기초', '클라우드', '서비스', '정확', '요구', '테스트', '배포', '담당', '디자인', 'Application', 'Framework', '코어', '상환', 'AWS', '해당', '개선', '아키텍처', '적합', '투자', '전체', '유저', '제시', '문제', 'Microservice', '대출', '기준', '독립', 'Python', '운영', '제공', '매출', '시장', '해결책', '다양', '구축', 'Transaction', '관심', 'e.g.', 'Lean', '이용', '기능', '프로세스', '기술']","['Angular', '운영', '경험', '개발', 'Full', '분', '효율', '아키텍처', 'React', 'Stack', 'Vue.js', 'Microservice']"
211687,['Java'],없음,['Spring'],없음,없음,없음,없음,없음,"['SI', '기타', '백', 'application', '경험', '지원', '금융', 'PM', '오피스', '환경', 'API', '계', '채권', 'Java', '기반', '역량', 'DBMS', '어플리케이션', '입금', '설계', '활용', '개발', '회계', '처리', 'Ms', 'Interface', '데이터', 'Linux', '요건', '모델', '프로젝트 관리', '금융사', 'Spring', '서비스', '업무', 'Business', '보유', '신규', 'My', 'Architect', 'architecture', '대외', '트래픽', '커뮤니케이션', '채널', 'IT', '근거', '분산', 'Oracle', '운영', '글로벌', '적극', '시스템', '청구', '수정', 'sql', '단독', 'Framwork', '규모']","['IT', '회화', '운영', '이상', '개발', '금융', '경력', '영어', '우대', '능력']"
258942,['Python'],['Python'],['Django'],없음,없음,없음,"['Docker', 'AWS', 'PostgreSQL', 'Git']",없음,"['DB', '백', '관리', '이상', '경험', 'Git', '웹', 'API 개발', 'Django', '기반', '서버', 'CD', 'Gunicorn', '설계', '사용', '선호', '개발', '실무', '데이터', '앤드', 'celery', '파일', '최적화', 'Docker', '보유', 'AWS', '경력', 'PostgreSQL', 'REST', '스택', '운영', 'Python', 'framework', 'CI', 'nginx', '능력']","['관리', 'Python', '사용', '경험', '플랫폼', '설계', '처리', '기반', '데이터', '빅데이터', 'ROS']"
253400,없음,없음,없음,없음,없음,없음,없음,없음,"['관리', '경험', '활동', '전공', '협업', '환경', '역량', '릴리즈', '테스팅', '커뮤니티', '품질 관리', '별', '개발', '전략', '프로젝트', '이해', '주기', '분석', '테스트', '서비스', '커머스', '업무', '보유', '수행', '개선', '지속', '원활', 'D', '경력', 'C', '커뮤니케이션', '리스크', '학력', '이하', '플랫폼', '수립', '일정', '구축', '점검', 'QA', '프로세스', '수명', '소프트웨어']","['기술', '경험', '추진', '마인드', '협업', '목표', '상황', '협력', '역량', '효과', '외부', '해결력', '커뮤니티', 'Web', '설계', '관점', '개발', '분', '사고', '가능', '자동', '의식', '필요', '부서', '분석', 'TestCase', '서비스', '커머스', '테스트', '업무', '관계자', '보유', '유관', '시각', '트렌드', '통합', '개선', '학습', 'App', '도구', '커뮤니케이션', '문제', '선제', '플랫폼', '주도', '적극', '다양', '사이클', '관심', '긍정', 'QA', '관련', '프로세스', '능력']"
254608,['Python'],없음,없음,없음,없음,없음,['AWS'],"['Terraform', 'Jenkins', 'Kubernetes']","['인프라', '시', '정보', '이상', '조치', '환경', '역량', '기반', '어플리케이션', '네트워크', '장애', '설계', '개발', '데이터베이스', '최소', '이해', '자동', '보안', '최적화', '분석', '클라우드', '서비스', '업무', '보유', '코딩', '원인', 'AWS', '스크립트', '아키텍처', '적용', '전담', '지식', '모니터링', 'DevOps', '성능', 'Shell', '시정', '예방', '운영', 'Python', '솔루션', '구축', '시스템', '가용', '실력', '관련', '프로세스', 'script']","['APM', 'CD', '운영', 'CI', '경험', 'Jenkins', '대응', 'Terraform', 'Kubernetes', '구축', '심사', '시스템', '모니터링', '보안', '인증', '성능', '장애', 'ISMS']"
254769,없음,없음,['React'],없음,없음,없음,없음,없음,"['경험', '소프트웨어 개발', '이상', '웹', '프론트', '기반', 'WebGL', '사용', '개발', 'or', '프로젝트', 'React', '백오피스', 'Canvas', '엔드', '경력', '웹 개발', 'Typescript', '이용', '3D']","['경험', '스타트업', '엔드', 'SSR', '개선', '출시', '프로젝트', '재직', '프론트', 'Next.js', '성능', '서비스']"
