technicalTags,mapped_technicalTags
"AutoCAD, ORCAD, PADS, PADS Layout","('autocad', 'O')"
"AutoCAD, ORCAD, PADS, PADS Layout","('orcad', 'O')"
"AutoCAD, ORCAD, PADS, PADS Layout","('pads', 'O')"
"AutoCAD, ORCAD, PADS, PADS Layout","('pads layout', 'O')"
"C / C++, Python, C++","('c / c++', 'O')"
"Git, Android, Linux, C / C++, C++, ?ÑÎ≤†?îÎìú ?úÏä§?? LTE, RTOS, ?ÑÏÑ± ?µÏã†, 3G, VxWorks, Î¨¥ÏÑ† ?µÏã†","('android', 'O')"
"Git, Android, Linux, C / C++, C++, ?ÑÎ≤†?îÎìú ?úÏä§?? LTE, RTOS, ?ÑÏÑ± ?µÏã†, 3G, VxWorks, Î¨¥ÏÑ† ?µÏã†","('linux', 'O')"
"Git, Android, Linux, C / C++, C++, ?ÑÎ≤†?îÎìú ?úÏä§?? LTE, RTOS, ?ÑÏÑ± ?µÏã†, 3G, VxWorks, Î¨¥ÏÑ† ?µÏã†","('c / c++', 'O')"
"Git, Android, Linux, C / C++, C++, ?ÑÎ≤†?îÎìú ?úÏä§?? LTE, RTOS, ?ÑÏÑ± ?µÏã†, 3G, VxWorks, Î¨¥ÏÑ† ?µÏã†","('?ÑÎ≤†?îÎìú ?úÏä§??, 'O')"
"Git, Android, Linux, C / C++, C++, ?ÑÎ≤†?îÎìú ?úÏä§?? LTE, RTOS, ?ÑÏÑ± ?µÏã†, 3G, VxWorks, Î¨¥ÏÑ† ?µÏã†","('lte', 'O')"
"Git, Android, Linux, C / C++, C++, ?ÑÎ≤†?îÎìú ?úÏä§?? LTE, RTOS, ?ÑÏÑ± ?µÏã†, 3G, VxWorks, Î¨¥ÏÑ† ?µÏã†","('rtos', 'O')"
"Git, Android, Linux, C / C++, C++, ?ÑÎ≤†?îÎìú ?úÏä§?? LTE, RTOS, ?ÑÏÑ± ?µÏã†, 3G, VxWorks, Î¨¥ÏÑ† ?µÏã†","('?ÑÏÑ± ?µÏã†', 'O')"
"Git, Android, Linux, C / C++, C++, ?ÑÎ≤†?îÎìú ?úÏä§?? LTE, RTOS, ?ÑÏÑ± ?µÏã†, 3G, VxWorks, Î¨¥ÏÑ† ?µÏã†","('3g', 'O')"
"Git, Android, Linux, C / C++, C++, ?ÑÎ≤†?îÎìú ?úÏä§?? LTE, RTOS, ?ÑÏÑ± ?µÏã†, 3G, VxWorks, Î¨¥ÏÑ† ?µÏã†","('vxworks', 'O')"
"Git, Android, Linux, C / C++, C++, ?ÑÎ≤†?îÎìú ?úÏä§?? LTE, RTOS, ?ÑÏÑ± ?µÏã†, 3G, VxWorks, Î¨¥ÏÑ† ?µÏã†","('Î¨¥ÏÑ† ?µÏã†', 'O')"
"Git, Android, Linux, C / C++, C++, ?ÑÎ≤†?îÎìú ?úÏä§?? LTE, RTOS, ?ÑÏÑ± ?µÏã†, 3G, VxWorks, Î¨¥ÏÑ† ?µÏã†","('android', 'O')"
"Git, Android, Linux, C / C++, C++, ?ÑÎ≤†?îÎìú ?úÏä§?? LTE, RTOS, ?ÑÏÑ± ?µÏã†, 3G, VxWorks, Î¨¥ÏÑ† ?µÏã†","('linux', 'O')"
"Git, Android, Linux, C / C++, C++, ?ÑÎ≤†?îÎìú ?úÏä§?? LTE, RTOS, ?ÑÏÑ± ?µÏã†, 3G, VxWorks, Î¨¥ÏÑ† ?µÏã†","('c / c++', 'O')"
"Git, Android, Linux, C / C++, C++, ?ÑÎ≤†?îÎìú ?úÏä§?? LTE, RTOS, ?ÑÏÑ± ?µÏã†, 3G, VxWorks, Î¨¥ÏÑ† ?µÏã†","('?ÑÎ≤†?îÎìú ?úÏä§??, 'O')"
"Git, Android, Linux, C / C++, C++, ?ÑÎ≤†?îÎìú ?úÏä§?? LTE, RTOS, ?ÑÏÑ± ?µÏã†, 3G, VxWorks, Î¨¥ÏÑ† ?µÏã†","('lte', 'O')"
"Git, Android, Linux, C / C++, C++, ?ÑÎ≤†?îÎìú ?úÏä§?? LTE, RTOS, ?ÑÏÑ± ?µÏã†, 3G, VxWorks, Î¨¥ÏÑ† ?µÏã†","('rtos', 'O')"
"Git, Android, Linux, C / C++, C++, ?ÑÎ≤†?îÎìú ?úÏä§?? LTE, RTOS, ?ÑÏÑ± ?µÏã†, 3G, VxWorks, Î¨¥ÏÑ† ?µÏã†","('?ÑÏÑ± ?µÏã†', 'O')"
"Git, Android, Linux, C / C++, C++, ?ÑÎ≤†?îÎìú ?úÏä§?? LTE, RTOS, ?ÑÏÑ± ?µÏã†, 3G, VxWorks, Î¨¥ÏÑ† ?µÏã†","('3g', 'O')"
"Git, Android, Linux, C / C++, C++, ?ÑÎ≤†?îÎìú ?úÏä§?? LTE, RTOS, ?ÑÏÑ± ?µÏã†, 3G, VxWorks, Î¨¥ÏÑ† ?µÏã†","('vxworks', 'O')"
"Git, Android, Linux, C / C++, C++, ?ÑÎ≤†?îÎìú ?úÏä§?? LTE, RTOS, ?ÑÏÑ± ?µÏã†, 3G, VxWorks, Î¨¥ÏÑ† ?µÏã†","('Î¨¥ÏÑ† ?µÏã†', 'O')"
"AutoCAD, ORCAD, PADS","('autocad', 'O')"
"AutoCAD, ORCAD, PADS","('orcad', 'O')"
"AutoCAD, ORCAD, PADS","('pads', 'O')"
"MySQL, Python, NoSQL, Bash, MSSQL","('nosql', 'O')"
Flutter,"('flutter', 'O')"
"Embedded Linux, Embedded C","('embedded linux', 'O')"
"Embedded Linux, Embedded C","('embedded c', 'O')"
"Oracle, React, Java, JavaScript, HTML5, CSS3, PostgreSQL, Spring Framework, Spring Boot, ES6, Restful API","('html5', 'O')"
"Oracle, React, Java, JavaScript, HTML5, CSS3, PostgreSQL, Spring Framework, Spring Boot, ES6, Restful API","('css3', 'O')"
"Oracle, React, Java, JavaScript, HTML5, CSS3, PostgreSQL, Spring Framework, Spring Boot, ES6, Restful API","('spring framework', 'O')"
"Oracle, React, Java, JavaScript, HTML5, CSS3, PostgreSQL, Spring Framework, Spring Boot, ES6, Restful API","('es6', 'O')"
"Oracle, React, Java, JavaScript, HTML5, CSS3, PostgreSQL, Spring Framework, Spring Boot, ES6, Restful API","('restful api', 'O')"
"Unreal Engine, C++","('unreal engine', 'O')"
"C, C++, CUDA, LiDAR","('cuda', 'O')"
"C, C++, CUDA, LiDAR","('lidar', 'O')"
"React, TypeScript, Next.js","('next.js', 'O')"
"Python, API, Docker, Î∞±Ïóî??Í∞úÎ∞ú","('api', 'O')"
"Python, API, Docker, Î∞±Ïóî??Í∞úÎ∞ú","('Î∞±Ïóî??Í∞úÎ∞ú', 'O')"
"Git, C / C++, Python","('c / c++', 'O')"
"React, TypeScript, Next.js","('next.js', 'O')"
"Slack, MySQL, React, TypeScript, AWS, MS ?§Ìîº?? SASS, Notion","('ms ?§Ìîº??, 'O')"
"Slack, MySQL, React, TypeScript, AWS, MS ?§Ìîº?? SASS, Notion","('sass', 'O')"
"Git, Github, MongoDB, MySQL, React, JavaScript, Node.js, TypeScript, AWS, Docker","('node.js', 'O')"
"SAP, .NET, C#, SCM, BI, EEO, ABAP, DWDM, SAP BW","('sap', 'O')"
"SAP, .NET, C#, SCM, BI, EEO, ABAP, DWDM, SAP BW","('.net', 'O')"
"SAP, .NET, C#, SCM, BI, EEO, ABAP, DWDM, SAP BW","('scm', 'O')"
"SAP, .NET, C#, SCM, BI, EEO, ABAP, DWDM, SAP BW","('bi', 'O')"
"SAP, .NET, C#, SCM, BI, EEO, ABAP, DWDM, SAP BW","('eeo', 'O')"
"SAP, .NET, C#, SCM, BI, EEO, ABAP, DWDM, SAP BW","('dwdm', 'O')"
"SAP, .NET, C#, SCM, BI, EEO, ABAP, DWDM, SAP BW","('sap bw', 'O')"
"Git, MongoDB, Pytorch, Spark, Node.js, Python, RDBMS, Kubernetes","('node.js', 'O')"
"Git, MongoDB, Pytorch, Spark, Node.js, Python, RDBMS, Kubernetes","('rdbms', 'O')"
"Python, ???¨Îãù, ML","('???¨Îãù', 'O')"
"Python, ???¨Îãù, ML","('ml', 'O')"
"C, C++, CUDA, LiDAR","('cuda', 'O')"
"C, C++, CUDA, LiDAR","('lidar', 'O')"
"Git, Java, Rust, AWS, Go, Spring Framework","('spring framework', 'O')"
"Git, Java, Rust, AWS, Go, Spring Framework","('spring framework', 'O')"
"GitLab, TypeScript, Docker, React.js, Kubernetes, Nest.js","('react.js', 'O')"
"GitLab, TypeScript, Docker, React.js, Kubernetes, Nest.js","('nest.js', 'O')"
"Adobe XD, Figma","('adobe xd', 'O')"
"Adobe XD, Figma","('figma', 'O')"
"Git, Java, Rust, AWS, Go, Spring Framework","('spring framework', 'O')"
"React, CSS, HTML, Swift, TypeScript, UX, Redux, Next.js","('ux', 'O')"
"React, CSS, HTML, Swift, TypeScript, UX, Redux, Next.js","('next.js', 'O')"
"Git, Java, Rust, AWS, Go, Spring Framework","('spring framework', 'O')"
"Git, MongoDB, Pytorch, Spark, Node.js, Python, RDBMS, Kubernetes","('node.js', 'O')"
"Git, MongoDB, Pytorch, Spark, Node.js, Python, RDBMS, Kubernetes","('rdbms', 'O')"
"Excel, Power Point","('excel', 'O')"
"Excel, Power Point","('power point', 'O')"
"Git, AngularJS, React, JavaScript, ElasticSearch, UI ?îÏûê?? Spa, Vue.JS","('ui ?îÏûê??, 'O')"
"Git, AngularJS, React, JavaScript, ElasticSearch, UI ?îÏûê?? Spa, Vue.JS","('spa', 'O')"
"Git, AngularJS, React, JavaScript, ElasticSearch, UI ?îÏûê?? Spa, Vue.JS","('vue.js', 'O')"
"Github, Slack, Linux, Scikit-Learn, C / C++, Python, C, C++, Ubuntu, CUDA, NumPy, Notion","('linux', 'O')"
"Github, Slack, Linux, Scikit-Learn, C / C++, Python, C, C++, Ubuntu, CUDA, NumPy, Notion","('c / c++', 'O')"
"Github, Slack, Linux, Scikit-Learn, C / C++, Python, C, C++, Ubuntu, CUDA, NumPy, Notion","('ubuntu', 'O')"
"Github, Slack, Linux, Scikit-Learn, C / C++, Python, C, C++, Ubuntu, CUDA, NumPy, Notion","('cuda', 'O')"
"Git, Node.js, AWS, React Native","('node.js', 'O')"
"React, CSS, HTML, Swift, TypeScript, UX, Redux, Next.js","('ux', 'O')"
"React, CSS, HTML, Swift, TypeScript, UX, Redux, Next.js","('next.js', 'O')"
"Slack, MySQL, React, TypeScript, AWS, MS ?§Ìîº?? SASS, Notion","('ms ?§Ìîº??, 'O')"
"Slack, MySQL, React, TypeScript, AWS, MS ?§Ìîº?? SASS, Notion","('sass', 'O')"
"Git, Linux, MySQL, JavaScript, Python, AWS, Docker","('linux', 'O')"
"Git, Java, Rust, AWS, Go, Spring Framework","('spring framework', 'O')"
"Github, Slack, Linux, Scikit-Learn, C / C++, Python, C, C++, Ubuntu, CUDA, NumPy, Notion","('linux', 'O')"
"Github, Slack, Linux, Scikit-Learn, C / C++, Python, C, C++, Ubuntu, CUDA, NumPy, Notion","('c / c++', 'O')"
"Github, Slack, Linux, Scikit-Learn, C / C++, Python, C, C++, Ubuntu, CUDA, NumPy, Notion","('ubuntu', 'O')"
"Github, Slack, Linux, Scikit-Learn, C / C++, Python, C, C++, Ubuntu, CUDA, NumPy, Notion","('cuda', 'O')"
"Linux, C / C++, JavaScript, Python, SQL","('linux', 'O')"
"Linux, C / C++, JavaScript, Python, SQL","('c / c++', 'O')"
"Linux, C / C++, JavaScript, Python, SQL","('sql', 'O')"
"Android, iOS, Node.js, Xcode, Android Studio, React Native, Redux","('android', 'O')"
"Android, iOS, Node.js, Xcode, Android Studio, React Native, Redux","('ios', 'O')"
"Android, iOS, Node.js, Xcode, Android Studio, React Native, Redux","('node.js', 'O')"
"Android, iOS, Node.js, Xcode, Android Studio, React Native, Redux","('xcode', 'O')"
"Android, iOS, Node.js, Xcode, Android Studio, React Native, Redux","('android studio', 'O')"
"Adobe XD, Figma","('adobe xd', 'O')"
"Adobe XD, Figma","('figma', 'O')"
"Hadoop, MySQL, Oracle, Spark, Java, JavaScript, Python, Swift, C, C++, jQuery, HTML5, HP, Spring Framework, MFC, Spring Boot, Redux","('jquery', 'O')"
"Hadoop, MySQL, Oracle, Spark, Java, JavaScript, Python, Swift, C, C++, jQuery, HTML5, HP, Spring Framework, MFC, Spring Boot, Redux","('html5', 'O')"
"Hadoop, MySQL, Oracle, Spark, Java, JavaScript, Python, Swift, C, C++, jQuery, HTML5, HP, Spring Framework, MFC, Spring Boot, Redux","('hp', 'O')"
"Hadoop, MySQL, Oracle, Spark, Java, JavaScript, Python, Swift, C, C++, jQuery, HTML5, HP, Spring Framework, MFC, Spring Boot, Redux","('spring framework', 'O')"
"Hadoop, MySQL, Oracle, Spark, Java, JavaScript, Python, Swift, C, C++, jQuery, HTML5, HP, Spring Framework, MFC, Spring Boot, Redux","('mfc', 'O')"
"GitLab, TypeScript, Docker, React.js, Kubernetes, Nest.js","('react.js', 'O')"
"GitLab, TypeScript, Docker, React.js, Kubernetes, Nest.js","('nest.js', 'O')"
"Hadoop, MySQL, Oracle, Spark, Java, JavaScript, Python, Swift, C, C++, jQuery, HTML5, HP, Spring Framework, MFC, Spring Boot, Redux","('jquery', 'O')"
"Hadoop, MySQL, Oracle, Spark, Java, JavaScript, Python, Swift, C, C++, jQuery, HTML5, HP, Spring Framework, MFC, Spring Boot, Redux","('html5', 'O')"
"Hadoop, MySQL, Oracle, Spark, Java, JavaScript, Python, Swift, C, C++, jQuery, HTML5, HP, Spring Framework, MFC, Spring Boot, Redux","('hp', 'O')"
"Hadoop, MySQL, Oracle, Spark, Java, JavaScript, Python, Swift, C, C++, jQuery, HTML5, HP, Spring Framework, MFC, Spring Boot, Redux","('spring framework', 'O')"
"Hadoop, MySQL, Oracle, Spark, Java, JavaScript, Python, Swift, C, C++, jQuery, HTML5, HP, Spring Framework, MFC, Spring Boot, Redux","('mfc', 'O')"
"Adobe XD, Figma","('adobe xd', 'O')"
"Adobe XD, Figma","('figma', 'O')"
"Github, Slack, Linux, Scikit-Learn, C / C++, Python, C, C++, Ubuntu, CUDA, NumPy, Notion","('linux', 'O')"
"Github, Slack, Linux, Scikit-Learn, C / C++, Python, C, C++, Ubuntu, CUDA, NumPy, Notion","('c / c++', 'O')"
"Github, Slack, Linux, Scikit-Learn, C / C++, Python, C, C++, Ubuntu, CUDA, NumPy, Notion","('ubuntu', 'O')"
"Github, Slack, Linux, Scikit-Learn, C / C++, Python, C, C++, Ubuntu, CUDA, NumPy, Notion","('cuda', 'O')"
"Adobe XD, Figma","('adobe xd', 'O')"
"Adobe XD, Figma","('figma', 'O')"
"Linux, Docker, PaaS","('linux', 'O')"
"Linux, Docker, PaaS","('paas', 'O')"
"React, C#, Java, JavaScript, Node.js, Python, DevOps, Bootstrap, Next.js","('node.js', 'O')"
"React, C#, Java, JavaScript, Node.js, Python, DevOps, Bootstrap, Next.js","('devops', 'O')"
"React, C#, Java, JavaScript, Node.js, Python, DevOps, Bootstrap, Next.js","('bootstrap', 'O')"
"React, C#, Java, JavaScript, Node.js, Python, DevOps, Bootstrap, Next.js","('next.js', 'O')"
"C / C++, C++, ORCAD","('c / c++', 'O')"
"C / C++, C++, ORCAD","('orcad', 'O')"
"C / C++, JavaScript, Python, Unity3D","('c / c++', 'O')"
"C / C++, JavaScript, Python, Unity3D","('unity3d', 'O')"
"Github, React, JavaScript, Google Analytics, Spring Framework","('google analytics', 'O')"
"Github, React, JavaScript, Google Analytics, Spring Framework","('spring framework', 'O')"
"Git, Java, Rust, AWS, Go, Spring Framework","('spring framework', 'O')"
"Git, Java, Rust, AWS, Go, Spring Framework","('spring framework', 'O')"
"Git, GraphQL, JavaScript, Node.js, TypeScript, AWS, Docker, Next.js","('node.js', 'O')"
"Git, GraphQL, JavaScript, Node.js, TypeScript, AWS, Docker, Next.js","('next.js', 'O')"
"Github, Slack, Linux, Scikit-Learn, C / C++, Python, C, C++, Ubuntu, CUDA, NumPy, Notion","('linux', 'O')"
"Github, Slack, Linux, Scikit-Learn, C / C++, Python, C, C++, Ubuntu, CUDA, NumPy, Notion","('c / c++', 'O')"
"Github, Slack, Linux, Scikit-Learn, C / C++, Python, C, C++, Ubuntu, CUDA, NumPy, Notion","('ubuntu', 'O')"
"Github, Slack, Linux, Scikit-Learn, C / C++, Python, C, C++, Ubuntu, CUDA, NumPy, Notion","('cuda', 'O')"
"Unreal Engine, C++","('unreal engine', 'O')"
"Adobe XD, Figma","('adobe xd', 'O')"
"Adobe XD, Figma","('figma', 'O')"
"Git, JIRA, Android, iOS, Jenkins, Flutter","('android', 'O')"
"Git, JIRA, Android, iOS, Jenkins, Flutter","('ios', 'O')"
"Git, JIRA, Android, iOS, Jenkins, Flutter","('flutter', 'O')"
"Slack, MySQL, React, TypeScript, AWS, MS ?§Ìîº?? SASS, Notion","('ms ?§Ìîº??, 'O')"
"Slack, MySQL, React, TypeScript, AWS, MS ?§Ìîº?? SASS, Notion","('sass', 'O')"
"Linux, Python, C, C++","('linux', 'O')"
"Linux, Python","('linux', 'O')"
"Unreal Engine, C++","('unreal engine', 'O')"
"Python, SQL, ???¨Îãù, AWS","('sql', 'O')"
"Python, SQL, ???¨Îãù, AWS","('???¨Îãù', 'O')"
"JavaScript, Python, AWS, C++, CAD, ANSYS, CATIA V5, ORCAD","('cad', 'O')"
"JavaScript, Python, AWS, C++, CAD, ANSYS, CATIA V5, ORCAD","('ansys', 'O')"
"JavaScript, Python, AWS, C++, CAD, ANSYS, CATIA V5, ORCAD","('catia v5', 'O')"
"JavaScript, Python, AWS, C++, CAD, ANSYS, CATIA V5, ORCAD","('orcad', 'O')"
"Adobe XD, Figma","('adobe xd', 'O')"
"Adobe XD, Figma","('figma', 'O')"
"MongoDB, MySQL, Java, JavaScript, TypeScript, JPA, Spring Boot, Angular","('jpa', 'O')"
"Git, Java, Rust, AWS, Go, Spring Framework","('spring framework', 'O')"
"IoT, C, C++, API, API Í∞úÎ∞ú","('iot', 'O')"
"IoT, C, C++, API, API Í∞úÎ∞ú","('api', 'O')"
"IoT, C, C++, API, API Í∞úÎ∞ú","('api Í∞úÎ∞ú', 'O')"
"Slack, MySQL, React, TypeScript, AWS, MS ?§Ìîº?? SASS, Notion","('ms ?§Ìîº??, 'O')"
"Slack, MySQL, React, TypeScript, AWS, MS ?§Ìîº?? SASS, Notion","('sass', 'O')"
"Git, Github, Linux, MySQL, Ruby on Rails, C / C++, JavaScript, Python, Rust, TypeScript, AWS, Docker, Golang","('linux', 'O')"
"Git, Github, Linux, MySQL, Ruby on Rails, C / C++, JavaScript, Python, Rust, TypeScript, AWS, Docker, Golang","('c / c++', 'O')"
"Github, Slack, Linux, Scikit-Learn, C / C++, Python, C, C++, Ubuntu, CUDA, NumPy, Notion","('linux', 'O')"
"Github, Slack, Linux, Scikit-Learn, C / C++, Python, C, C++, Ubuntu, CUDA, NumPy, Notion","('c / c++', 'O')"
"Github, Slack, Linux, Scikit-Learn, C / C++, Python, C, C++, Ubuntu, CUDA, NumPy, Notion","('ubuntu', 'O')"
"Github, Slack, Linux, Scikit-Learn, C / C++, Python, C, C++, Ubuntu, CUDA, NumPy, Notion","('cuda', 'O')"
"Github, Slack, Linux, Scikit-Learn, C / C++, Python, C, C++, Ubuntu, CUDA, NumPy, Notion","('linux', 'O')"
"Github, Slack, Linux, Scikit-Learn, C / C++, Python, C, C++, Ubuntu, CUDA, NumPy, Notion","('c / c++', 'O')"
"Github, Slack, Linux, Scikit-Learn, C / C++, Python, C, C++, Ubuntu, CUDA, NumPy, Notion","('ubuntu', 'O')"
"Github, Slack, Linux, Scikit-Learn, C / C++, Python, C, C++, Ubuntu, CUDA, NumPy, Notion","('cuda', 'O')"
"Git, Java, Rust, AWS, Go, Spring Framework","('spring framework', 'O')"
"Git, Java, Rust, AWS, Go, Spring Framework","('spring framework', 'O')"
"SQL, Data Analysis, ?∞Ïù¥??Î∂ÑÏÑù, ?∞Ïù¥??Í≥ºÌïô, Data Guard","('sql', 'O')"
"SQL, Data Analysis, ?∞Ïù¥??Î∂ÑÏÑù, ?∞Ïù¥??Í≥ºÌïô, Data Guard","('data analysis', 'O')"
"SQL, Data Analysis, ?∞Ïù¥??Î∂ÑÏÑù, ?∞Ïù¥??Í≥ºÌïô, Data Guard","('?∞Ïù¥??Î∂ÑÏÑù', 'O')"
"SQL, Data Analysis, ?∞Ïù¥??Î∂ÑÏÑù, ?∞Ïù¥??Í≥ºÌïô, Data Guard","('?∞Ïù¥??Í≥ºÌïô', 'O')"
"SQL, Data Analysis, ?∞Ïù¥??Î∂ÑÏÑù, ?∞Ïù¥??Í≥ºÌïô, Data Guard","('data guard', 'O')"
"Git, Pytorch, Python, NLP","('nlp', 'O')"
SAP,"('sap', 'O')"
"Pytorch, Python, C++, CUDA","('cuda', 'O')"
"Android, iOS, MySQL, Pytorch, Tensorflow, Java, Kotlin, ObjectiveC, Python, Swift, C, Docker, ?¥ÏãúÍ≤? ?òÎ£å ?ÅÏÉÅ, NumPy, SciPy, Spring Boot, Kubernetes, FastAPI","('android', 'O')"
"Android, iOS, MySQL, Pytorch, Tensorflow, Java, Kotlin, ObjectiveC, Python, Swift, C, Docker, ?¥ÏãúÍ≤? ?òÎ£å ?ÅÏÉÅ, NumPy, SciPy, Spring Boot, Kubernetes, FastAPI","('ios', 'O')"
"Android, iOS, MySQL, Pytorch, Tensorflow, Java, Kotlin, ObjectiveC, Python, Swift, C, Docker, ?¥ÏãúÍ≤? ?òÎ£å ?ÅÏÉÅ, NumPy, SciPy, Spring Boot, Kubernetes, FastAPI","('objectivec', 'O')"
"Android, iOS, MySQL, Pytorch, Tensorflow, Java, Kotlin, ObjectiveC, Python, Swift, C, Docker, ?¥ÏãúÍ≤? ?òÎ£å ?ÅÏÉÅ, NumPy, SciPy, Spring Boot, Kubernetes, FastAPI","('?¥ÏãúÍ≤?, 'O')"
"Android, iOS, MySQL, Pytorch, Tensorflow, Java, Kotlin, ObjectiveC, Python, Swift, C, Docker, ?¥ÏãúÍ≤? ?òÎ£å ?ÅÏÉÅ, NumPy, SciPy, Spring Boot, Kubernetes, FastAPI","('?òÎ£å ?ÅÏÉÅ', 'O')"
"Android, iOS, MySQL, Pytorch, Tensorflow, Java, Kotlin, ObjectiveC, Python, Swift, C, Docker, ?¥ÏãúÍ≤? ?òÎ£å ?ÅÏÉÅ, NumPy, SciPy, Spring Boot, Kubernetes, FastAPI","('scipy', 'O')"
"Unreal Engine, C++","('unreal engine', 'O')"
"React, CSS, HTML, Swift, TypeScript, UX, Redux, Next.js","('ux', 'O')"
"React, CSS, HTML, Swift, TypeScript, UX, Redux, Next.js","('next.js', 'O')"
"Unreal Engine, Python, C++","('unreal engine', 'O')"
"Git, Java, Rust, AWS, Go, Spring Framework","('spring framework', 'O')"
"MySQL, Pytorch, Redis, Node.js, Python, Docker, ElasticSearch, ES6, Kubernetes, Apache Airflow","('node.js', 'O')"
"MySQL, Pytorch, Redis, Node.js, Python, Docker, ElasticSearch, ES6, Kubernetes, Apache Airflow","('es6', 'O')"
"MySQL, Pytorch, Redis, Node.js, Python, Docker, ElasticSearch, ES6, Kubernetes, Apache Airflow","('apache airflow', 'O')"
"Git, Github, Linux, MySQL, Ruby on Rails, C / C++, JavaScript, Python, Rust, TypeScript, AWS, Docker, Golang","('linux', 'O')"
"Git, Github, Linux, MySQL, Ruby on Rails, C / C++, JavaScript, Python, Rust, TypeScript, AWS, Docker, Golang","('c / c++', 'O')"
"Git, Linux, C / C++, Java, SQL, UNIX, Docker","('linux', 'O')"
"Git, Linux, C / C++, Java, SQL, UNIX, Docker","('c / c++', 'O')"
"Git, Linux, C / C++, Java, SQL, UNIX, Docker","('sql', 'O')"
"Git, Linux, C / C++, Java, SQL, UNIX, Docker","('unix', 'O')"
"Git, Github, Linux, MySQL, Ruby on Rails, C / C++, JavaScript, Python, Rust, TypeScript, AWS, Docker, Golang","('linux', 'O')"
"Git, Github, Linux, MySQL, Ruby on Rails, C / C++, JavaScript, Python, Rust, TypeScript, AWS, Docker, Golang","('c / c++', 'O')"
"Git, Github, Linux, MySQL, Ruby on Rails, C / C++, JavaScript, Python, Rust, TypeScript, AWS, Docker, Golang","('linux', 'O')"
"Git, Github, Linux, MySQL, Ruby on Rails, C / C++, JavaScript, Python, Rust, TypeScript, AWS, Docker, Golang","('c / c++', 'O')"
"React, CSS, HTML, Swift, TypeScript, UX, Redux, Next.js","('ux', 'O')"
"React, CSS, HTML, Swift, TypeScript, UX, Redux, Next.js","('next.js', 'O')"
"Linux, C, C++, ROS","('linux', 'O')"
"Linux, C, C++, ROS","('ros', 'O')"
"Slack, MeteorJS, MongoDB, React, JavaScript, NodeJS, React Native, Figma, Notion","('meteorjs', 'O')"
"Slack, MeteorJS, MongoDB, React, JavaScript, NodeJS, React Native, Figma, Notion","('figma', 'O')"
"Linux, C, C++, ROS","('linux', 'O')"
"Linux, C, C++, ROS","('ros', 'O')"
"Git, iOS, Linux, Java, SQL","('ios', 'O')"
"Git, iOS, Linux, Java, SQL","('linux', 'O')"
"Git, iOS, Linux, Java, SQL","('sql', 'O')"
"Python, TypeScript, AWS, Next.js, FastAPI","('next.js', 'O')"
"C#, C, C++, WPF","('wpf', 'O')"
"Confluence, JIRA, Atlassian JIRA","('atlassian jira', 'O')"
"Hadoop, MySQL, Oracle, Spark, Java, JavaScript, Python, Swift, C, C++, jQuery, HTML5, HP, Spring Framework, MFC, Spring Boot, Redux","('jquery', 'O')"
"Hadoop, MySQL, Oracle, Spark, Java, JavaScript, Python, Swift, C, C++, jQuery, HTML5, HP, Spring Framework, MFC, Spring Boot, Redux","('html5', 'O')"
"Hadoop, MySQL, Oracle, Spark, Java, JavaScript, Python, Swift, C, C++, jQuery, HTML5, HP, Spring Framework, MFC, Spring Boot, Redux","('hp', 'O')"
"Hadoop, MySQL, Oracle, Spark, Java, JavaScript, Python, Swift, C, C++, jQuery, HTML5, HP, Spring Framework, MFC, Spring Boot, Redux","('spring framework', 'O')"
"Hadoop, MySQL, Oracle, Spark, Java, JavaScript, Python, Swift, C, C++, jQuery, HTML5, HP, Spring Framework, MFC, Spring Boot, Redux","('mfc', 'O')"
"Django, Flask, MySQL, Java, Python, AWS, NoSQL, Spring Boot, Restful API","('nosql', 'O')"
"Django, Flask, MySQL, Java, Python, AWS, NoSQL, Spring Boot, Restful API","('restful api', 'O')"
"Github, React, JavaScript, Google Analytics, Spring Framework","('google analytics', 'O')"
"Github, React, JavaScript, Google Analytics, Spring Framework","('spring framework', 'O')"
"Slack, MySQL, React, TypeScript, AWS, MS ?§Ìîº?? SASS, Notion","('ms ?§Ìîº??, 'O')"
"Slack, MySQL, React, TypeScript, AWS, MS ?§Ìîº?? SASS, Notion","('sass', 'O')"
"MySQL, HTML, PHP, SQL","('sql', 'O')"
"Github, JIRA, Linux, MySQL, JavaScript, Node.js, AWS","('linux', 'O')"
"Github, JIRA, Linux, MySQL, JavaScript, Node.js, AWS","('node.js', 'O')"
"Microsoft Project, Microsoft Dynamics, Microsoft Outlook, Microsoft License","('microsoft project', 'O')"
"Microsoft Project, Microsoft Dynamics, Microsoft Outlook, Microsoft License","('microsoft dynamics', 'O')"
"Microsoft Project, Microsoft Dynamics, Microsoft Outlook, Microsoft License","('microsoft outlook', 'O')"
"Microsoft Project, Microsoft Dynamics, Microsoft Outlook, Microsoft License","('microsoft license', 'O')"
"Slack, Android, iOS, AR, Flutter, Notion","('android', 'O')"
"Slack, Android, iOS, AR, Flutter, Notion","('ios', 'O')"
"Slack, Android, iOS, AR, Flutter, Notion","('ar', 'O')"
"Slack, Android, iOS, AR, Flutter, Notion","('flutter', 'O')"
"Kotlin, Spring Framework","('spring framework', 'O')"
"Azure, Linux, Python, AWS, Docker, GCP","('azure', 'O')"
