technicalTags,mapped_technicalTags
"Azure, Linux, Python, AWS, Docker, GCP","('azure', 'B-TOOL')"
"Azure, Linux, Python, AWS, Docker, GCP","('linux', 'B-TOOL')"
"C / C++, Python, C++","('c / c++', 'B-LANG')"
"Git, iOS, Linux, Java, SQL","('ios', 'B-TOOL')"
"Git, iOS, Linux, Java, SQL","('linux', 'B-TOOL')"
"Git, iOS, Linux, Java, SQL","('sql', 'B-TOOL')"
"Python, SQL","('sql', 'B-TOOL')"
"React, Spring Framework","('spring framework', 'B-FRAME')"
"Github, Azure, .NET, C#, SQL, MSSQL","('azure', 'B-TOOL')"
"Github, Azure, .NET, C#, SQL, MSSQL","('.net', 'B-FRAME')"
"Github, Azure, .NET, C#, SQL, MSSQL","('sql', 'B-TOOL')"
"C#, Unity3D","('unity3d', 'B-FRAME')"
"Github, Flutter","('flutter', 'B-FRAME')"
"Git, MySQL, Java, AWS, NoSQL, Docker, RDBMS, Spring Framework, JPA, RESTful Architecture, Restful API","('nosql', 'B-TOOL')"
"Git, MySQL, Java, AWS, NoSQL, Docker, RDBMS, Spring Framework, JPA, RESTful Architecture, Restful API","('rdbms', 'B-TOOL')"
"Git, MySQL, Java, AWS, NoSQL, Docker, RDBMS, Spring Framework, JPA, RESTful Architecture, Restful API","('spring framework', 'B-FRAME')"
"Git, MySQL, Java, AWS, NoSQL, Docker, RDBMS, Spring Framework, JPA, RESTful Architecture, Restful API","('jpa', 'B-FRAME')"
"Git, MySQL, Java, AWS, NoSQL, Docker, RDBMS, Spring Framework, JPA, RESTful Architecture, Restful API","('restful architecture', 'B-FRAME')"
"Git, MySQL, Java, AWS, NoSQL, Docker, RDBMS, Spring Framework, JPA, RESTful Architecture, Restful API","('restful api', 'B-FRAME')"
"Git, iOS, Linux, Java, SQL","('ios', 'B-TOOL')"
"Git, iOS, Linux, Java, SQL","('linux', 'B-TOOL')"
"Git, iOS, Linux, Java, SQL","('sql', 'B-TOOL')"
"Github, Flutter","('flutter', 'B-FRAME')"
"Github, Pytorch, React, Tensorflow, C / C++, Python, Docker, Golang","('c / c++', 'B-LANG')"
"Git, Github, Linux, MySQL, Ruby on Rails, C / C++, JavaScript, Python, Rust, TypeScript, AWS, Docker, Golang","('linux', 'B-TOOL')"
"Git, Github, Linux, MySQL, Ruby on Rails, C / C++, JavaScript, Python, Rust, TypeScript, AWS, Docker, Golang","('c / c++', 'B-LANG')"
"Linux, VueJS, CSS, HTML, JavaScript, PHP, TypeScript, AWS, RDBMS","('linux', 'B-TOOL')"
"Linux, VueJS, CSS, HTML, JavaScript, PHP, TypeScript, AWS, RDBMS","('rdbms', 'B-TOOL')"
"Linux, SQL, AWS","('linux', 'B-TOOL')"
"Linux, SQL, AWS","('sql', 'B-TOOL')"
"Pytorch, Python, C++, CUDA","('cuda', 'B-TOOL')"
"Django, Flask, MySQL, Java, Python, AWS, NoSQL, Spring Boot, Restful API","('nosql', 'B-TOOL')"
"Django, Flask, MySQL, Java, Python, AWS, NoSQL, Spring Boot, Restful API","('restful api', 'B-FRAME')"
"Linux, VueJS, CSS, HTML, JavaScript, PHP, TypeScript, AWS, RDBMS","('linux', 'B-TOOL')"
"Linux, VueJS, CSS, HTML, JavaScript, PHP, TypeScript, AWS, RDBMS","('rdbms', 'B-TOOL')"
"Android, Linux, C / C++","('android', 'B-FRAME')"
"Android, Linux, C / C++","('linux', 'B-TOOL')"
"Android, Linux, C / C++","('c / c++', 'B-LANG')"
"Github, Flutter","('flutter', 'B-FRAME')"
"C#, Unity3D","('unity3d', 'B-FRAME')"
"Git, iOS, Linux, Java, SQL","('ios', 'B-TOOL')"
"Git, iOS, Linux, Java, SQL","('linux', 'B-TOOL')"
"Git, iOS, Linux, Java, SQL","('sql', 'B-TOOL')"
"TypeScript, Next.js","('next.js', 'B-FRAME')"
"Hadoop, Python, SQL, AWS, ElasticSearch, GCP","('sql', 'B-TOOL')"
"Github, JIRA, MySQL, Redis, Java, JPA, RabbitMQ, Spring Boot, Notion, Kubernetes","('jpa', 'B-FRAME')"
"Github, React, TypeScript, Next.js","('next.js', 'B-FRAME')"
"Java, Kotlin, NoSQL, RDBMS","('nosql', 'B-TOOL')"
"Java, Kotlin, NoSQL, RDBMS","('rdbms', 'B-TOOL')"
"React, TypeScript, Next.js","('next.js', 'B-FRAME')"
"VueJS, JavaScript, Node.js, jQuery, Spring Framework, Vue.JS","('node.js', 'B-FRAME')"
"VueJS, JavaScript, Node.js, jQuery, Spring Framework, Vue.JS","('jquery', 'B-LIB')"
"VueJS, JavaScript, Node.js, jQuery, Spring Framework, Vue.JS","('spring framework', 'B-FRAME')"
"VueJS, JavaScript, Node.js, jQuery, Spring Framework, Vue.JS","('vue.js', 'B-FRAME')"
"React, CSS, HTML, AWS, UX, GCP, UI 디자인, Restful API","('ux', 'B-FRAME')"
"React, CSS, HTML, AWS, UX, GCP, UI 디자인, Restful API","('ui 디자인', 'B-TOOL')"
"React, CSS, HTML, AWS, UX, GCP, UI 디자인, Restful API","('restful api', 'B-FRAME')"
"Java, SQL, AWS, NoSQL, Spring Boot, Restful API","('sql', 'B-TOOL')"
"Java, SQL, AWS, NoSQL, Spring Boot, Restful API","('nosql', 'B-TOOL')"
"Java, SQL, AWS, NoSQL, Spring Boot, Restful API","('restful api', 'B-FRAME')"
"React, JavaScript, TypeScript, Next.js","('next.js', 'B-FRAME')"
"Git, Github, MySQL, Kotlin, AWS, Docker, Spring Framework, JPA","('spring framework', 'B-FRAME')"
"Git, Github, MySQL, Kotlin, AWS, Docker, Spring Framework, JPA","('jpa', 'B-FRAME')"
"React, TypeScript, Next.js","('next.js', 'B-FRAME')"
"Asana, Github, React, VueJS, TypeScript, Figma, Next.js","('figma', 'B-TOOL')"
"Asana, Github, React, VueJS, TypeScript, Figma, Next.js","('next.js', 'B-FRAME')"
"Java, SQL, AWS, NoSQL, Spring Boot, Restful API","('sql', 'B-TOOL')"
"Java, SQL, AWS, NoSQL, Spring Boot, Restful API","('nosql', 'B-TOOL')"
"Java, SQL, AWS, NoSQL, Spring Boot, Restful API","('restful api', 'B-FRAME')"
"React, Next.js","('next.js', 'B-FRAME')"
"React, CSS, HTML, JavaScript, TypeScript, Vue.JS, Angular","('vue.js', 'B-FRAME')"
"Git, React, TypeScript, AWS, Next.js","('next.js', 'B-FRAME')"
"MySQL, Java, Kotlin, TypeScript, AWS, JPA, Spring Boot, Nest.js","('jpa', 'B-FRAME')"
"MySQL, Java, Kotlin, TypeScript, AWS, JPA, Spring Boot, Nest.js","('nest.js', 'B-FRAME')"
"TypeScript, React.js, Next.js","('react.js', 'B-FRAME')"
"TypeScript, React.js, Next.js","('next.js', 'B-FRAME')"
"BitBucket, Git, MongoDB, MySQL, Redis, Java, Kotlin, AWS, PostgreSQL, Gradle, JPA, Spring Boot","('gradle', 'B-TOOL')"
"BitBucket, Git, MongoDB, MySQL, Redis, Java, Kotlin, AWS, PostgreSQL, Gradle, JPA, Spring Boot","('jpa', 'B-FRAME')"
"MongoDB, MySQL, JavaScript, Node.js, TypeScript, Nest.js","('node.js', 'B-FRAME')"
"MongoDB, MySQL, JavaScript, Node.js, TypeScript, Nest.js","('nest.js', 'B-FRAME')"
"React, CSS, HTML, JavaScript, TypeScript, HTTP, Restful API","('http', 'B-TOOL')"
"React, CSS, HTML, JavaScript, TypeScript, HTTP, Restful API","('restful api', 'B-FRAME')"
"Github, JavaScript, AWS, Spring Framework, JPA","('spring framework', 'B-FRAME')"
"Github, JavaScript, AWS, Spring Framework, JPA","('jpa', 'B-FRAME')"
"Github, MySQL, Redis, JavaScript, Kotlin, Node.js, AWS, PostgreSQL, Spring Boot, Nest.js","('node.js', 'B-FRAME')"
"Github, MySQL, Redis, JavaScript, Kotlin, Node.js, AWS, PostgreSQL, Spring Boot, Nest.js","('nest.js', 'B-FRAME')"
"Kotlin, Spring Framework","('spring framework', 'B-FRAME')"
"React, JavaScript, TypeScript, Next.js","('next.js', 'B-FRAME')"
"HTML, Java, JavaScript, AWS, Spring Framework","('spring framework', 'B-FRAME')"
"Github, Linux, MySQL, React, C / C++, JavaScript, Python, Swift, C++","('linux', 'B-TOOL')"
"Github, Linux, MySQL, React, C / C++, JavaScript, Python, Swift, C++","('c / c++', 'B-LANG')"
"MongoDB, JavaScript, Node.js, TypeScript, AWS, Docker","('node.js', 'B-FRAME')"
"MongoDB, MySQL, Redis, JavaScript, Python, AWS, Docker, Spring Framework, RabbitMQ, Grafana","('spring framework', 'B-FRAME')"
"TypeScript, React.js, Next.js","('react.js', 'B-FRAME')"
"TypeScript, React.js, Next.js","('next.js', 'B-FRAME')"
"React, JavaScript, Next.js","('next.js', 'B-FRAME')"
"AWS, HTTP, Docker, Spring Framework, Kubernetes","('http', 'B-TOOL')"
"AWS, HTTP, Docker, Spring Framework, Kubernetes","('spring framework', 'B-FRAME')"
"JavaScript, Node.js, TypeScript, Nest.js","('node.js', 'B-FRAME')"
"JavaScript, Node.js, TypeScript, Nest.js","('nest.js', 'B-FRAME')"
"Android, iOS, React, JavaScript, Kotlin, Swift, TypeScript, React Native","('android', 'B-FRAME')"
"Android, iOS, React, JavaScript, Kotlin, Swift, TypeScript, React Native","('ios', 'B-TOOL')"
"Git, Github, ExpressJS, React, VueJS, HTML, JavaScript, Kotlin, SQL, TypeScript, AWS, Docker, Spring Framework, JPA, React.js, Spring Boot, Nest.js, Svelte, Vue.JS","('sql', 'B-TOOL')"
"Git, Github, ExpressJS, React, VueJS, HTML, JavaScript, Kotlin, SQL, TypeScript, AWS, Docker, Spring Framework, JPA, React.js, Spring Boot, Nest.js, Svelte, Vue.JS","('spring framework', 'B-FRAME')"
"Git, Github, ExpressJS, React, VueJS, HTML, JavaScript, Kotlin, SQL, TypeScript, AWS, Docker, Spring Framework, JPA, React.js, Spring Boot, Nest.js, Svelte, Vue.JS","('jpa', 'B-FRAME')"
"Git, Github, ExpressJS, React, VueJS, HTML, JavaScript, Kotlin, SQL, TypeScript, AWS, Docker, Spring Framework, JPA, React.js, Spring Boot, Nest.js, Svelte, Vue.JS","('react.js', 'B-FRAME')"
"Git, Github, ExpressJS, React, VueJS, HTML, JavaScript, Kotlin, SQL, TypeScript, AWS, Docker, Spring Framework, JPA, React.js, Spring Boot, Nest.js, Svelte, Vue.JS","('nest.js', 'B-FRAME')"
"Git, Github, ExpressJS, React, VueJS, HTML, JavaScript, Kotlin, SQL, TypeScript, AWS, Docker, Spring Framework, JPA, React.js, Spring Boot, Nest.js, Svelte, Vue.JS","('vue.js', 'B-FRAME')"
"Java, AWS, NoSQL, Spring Framework, JPA","('nosql', 'B-TOOL')"
"Java, AWS, NoSQL, Spring Framework, JPA","('spring framework', 'B-FRAME')"
"Java, AWS, NoSQL, Spring Framework, JPA","('jpa', 'B-FRAME')"
"Github, AWS, Docker, Spring Framework, ML","('spring framework', 'B-FRAME')"
"Github, AWS, Docker, Spring Framework, ML","('ml', 'B-LANG')"
"BitBucket, JIRA, Slack, React, AWS, Redux, Next.js","('next.js', 'B-FRAME')"
"JavaScript, Kotlin, Swift, React.js, React Native, Flutter, Next.js","('react.js', 'B-FRAME')"
"JavaScript, Kotlin, Swift, React.js, React Native, Flutter, Next.js","('flutter', 'B-FRAME')"
"JavaScript, Kotlin, Swift, React.js, React Native, Flutter, Next.js","('next.js', 'B-FRAME')"
"Git, JIRA, React, JavaScript, TypeScript, Google Analytics, OpenCV, Notion, Amplitude, Redux","('google analytics', 'B-TOOL')"
"Git, JIRA, React, JavaScript, TypeScript, Google Analytics, OpenCV, Notion, Amplitude, Redux","('amplitude', 'B-LIB')"
"React, TypeScript, React Native, Redux, Next.js","('next.js', 'B-FRAME')"
"Java, Kotlin, Spring Framework","('spring framework', 'B-FRAME')"
"Git, Python, AWS, Docker, Spring Framework","('spring framework', 'B-FRAME')"
"React, VueJS, JavaScript, Next.js","('next.js', 'B-FRAME')"
"Git, Github, Linux, MySQL, Java, Kotlin, SQL, AWS, Docker, Spring Framework, JPA","('linux', 'B-TOOL')"
"Git, Github, Linux, MySQL, Java, Kotlin, SQL, AWS, Docker, Spring Framework, JPA","('sql', 'B-TOOL')"
"Git, Github, Linux, MySQL, Java, Kotlin, SQL, AWS, Docker, Spring Framework, JPA","('spring framework', 'B-FRAME')"
"Git, Github, Linux, MySQL, Java, Kotlin, SQL, AWS, Docker, Spring Framework, JPA","('jpa', 'B-FRAME')"
"Git, Github, MySQL, TypeScript, AWS, ElasticSearch, Spring Framework, React.js, ES6, Next.js","('spring framework', 'B-FRAME')"
"Git, Github, MySQL, TypeScript, AWS, ElasticSearch, Spring Framework, React.js, ES6, Next.js","('react.js', 'B-FRAME')"
"Git, Github, MySQL, TypeScript, AWS, ElasticSearch, Spring Framework, React.js, ES6, Next.js","('es6', 'B-LANG')"
"Git, Github, MySQL, TypeScript, AWS, ElasticSearch, Spring Framework, React.js, ES6, Next.js","('next.js', 'B-FRAME')"
"CSS, HTML, JavaScript, Node.js, HTML5, CSS3, CSS 자바 스크립트, React.js","('node.js', 'B-FRAME')"
"CSS, HTML, JavaScript, Node.js, HTML5, CSS3, CSS 자바 스크립트, React.js","('html5', 'B-LANG')"
"CSS, HTML, JavaScript, Node.js, HTML5, CSS3, CSS 자바 스크립트, React.js","('css3', 'B-LIB')"
"CSS, HTML, JavaScript, Node.js, HTML5, CSS3, CSS 자바 스크립트, React.js","('css 자바 스크립트', 'B-LANG')"
"CSS, HTML, JavaScript, Node.js, HTML5, CSS3, CSS 자바 스크립트, React.js","('react.js', 'B-FRAME')"
"Git, ExpressJS, AWS, PostgreSQL, Nest.js, Restful API","('nest.js', 'B-FRAME')"
"Git, ExpressJS, AWS, PostgreSQL, Nest.js, Restful API","('restful api', 'B-FRAME')"
"React, TypeScript, Next.js, Vue.JS","('next.js', 'B-FRAME')"
"React, TypeScript, Next.js, Vue.JS","('vue.js', 'B-FRAME')"
"Git, Github, HTML, TypeScript, AWS, Next.js","('next.js', 'B-FRAME')"
"TypeScript, HTTP, React.js, Next.js","('http', 'B-TOOL')"
"TypeScript, HTTP, React.js, Next.js","('react.js', 'B-FRAME')"
"TypeScript, HTTP, React.js, Next.js","('next.js', 'B-FRAME')"
"Java, AWS, Spring Framework","('spring framework', 'B-FRAME')"
"Github, Redis, JavaScript, TypeScript, AWS, Docker, PostgreSQL, Nest.js","('nest.js', 'B-FRAME')"
"React, CSS, HTML, JavaScript, TypeScript, React.js, Restful API","('react.js', 'B-FRAME')"
"React, CSS, HTML, JavaScript, TypeScript, React.js, Restful API","('restful api', 'B-FRAME')"
"Github, React, SQL, AWS, Spring Framework","('sql', 'B-TOOL')"
"Github, React, SQL, AWS, Spring Framework","('spring framework', 'B-FRAME')"
"Git, Azure, MySQL, Redis, Java, Jenkins, Docker, Spring Framework, JPA, RabbitMQ, Kubernetes","('azure', 'B-TOOL')"
"Git, Azure, MySQL, Redis, Java, Jenkins, Docker, Spring Framework, JPA, RabbitMQ, Kubernetes","('spring framework', 'B-FRAME')"
"Git, Azure, MySQL, Redis, Java, Jenkins, Docker, Spring Framework, JPA, RabbitMQ, Kubernetes","('jpa', 'B-FRAME')"
"Git, Github, GitLab, MySQL, Java, DevOps, JPA, DSL, Spring Boot","('devops', 'B-FRAME')"
"Git, Github, GitLab, MySQL, Java, DevOps, JPA, DSL, Spring Boot","('jpa', 'B-FRAME')"
"Git, Github, GitLab, MySQL, Java, DevOps, JPA, DSL, Spring Boot","('dsl', 'B-TOOL')"
"React, TypeScript, AWS, Next.js","('next.js', 'B-FRAME')"
"Github, Django, Redis, Kotlin, Python, AWS, Docker, PostgreSQL, ElasticSearch, Spring Framework, JPA","('spring framework', 'B-FRAME')"
"Github, Django, Redis, Kotlin, Python, AWS, Docker, PostgreSQL, ElasticSearch, Spring Framework, JPA","('jpa', 'B-FRAME')"
QA 엔지니어링,"('qa 엔지니어링', 'B-TOOL')"
"Git, CSS, HTML, JavaScript, TypeScript, React Native, Next.js","('next.js', 'B-FRAME')"
"Git, Linux, MySQL, SQL, AWS, Spring Framework","('linux', 'B-TOOL')"
"Git, Linux, MySQL, SQL, AWS, Spring Framework","('sql', 'B-TOOL')"
"Git, Linux, MySQL, SQL, AWS, Spring Framework","('spring framework', 'B-FRAME')"
"React, VueJS, HTML, JavaScript, Kotlin, HTML5, React Native, Vue.JS","('html5', 'B-LANG')"
"React, VueJS, HTML, JavaScript, Kotlin, HTML5, React Native, Vue.JS","('vue.js', 'B-FRAME')"
"Confluence, Slack, MySQL, React, AWS, Nginx, Next.js, Nest.js","('nginx', 'B-FRAME')"
"Confluence, Slack, MySQL, React, AWS, Nginx, Next.js, Nest.js","('next.js', 'B-FRAME')"
"Confluence, Slack, MySQL, React, AWS, Nginx, Next.js, Nest.js","('nest.js', 'B-FRAME')"
"Github, GraphQL, React, TypeScript, React.js, Next.js","('react.js', 'B-FRAME')"
"Github, GraphQL, React, TypeScript, React.js, Next.js","('next.js', 'B-FRAME')"
"TypeScript, AWS, Next.js, Nest.js","('next.js', 'B-FRAME')"
"TypeScript, AWS, Next.js, Nest.js","('nest.js', 'B-FRAME')"
"React, CSS, HTML, TypeScript, Next.js","('next.js', 'B-FRAME')"
"Linux, Java, Python, API, Restful API","('linux', 'B-TOOL')"
"Linux, Java, Python, API, Restful API","('api', 'B-TOOL')"
"Linux, Java, Python, API, Restful API","('restful api', 'B-FRAME')"
"MongoDB, Redis, Kotlin, Python, Docker, Spring Framework, Kubernetes","('spring framework', 'B-FRAME')"
"Java, Spring Framework","('spring framework', 'B-FRAME')"
"Git, Github, Linux, MySQL, Kotlin, SQL, AWS, Docker, Spring Framework, JPA","('linux', 'B-TOOL')"
"Git, Github, Linux, MySQL, Kotlin, SQL, AWS, Docker, Spring Framework, JPA","('sql', 'B-TOOL')"
"Git, Github, Linux, MySQL, Kotlin, SQL, AWS, Docker, Spring Framework, JPA","('spring framework', 'B-FRAME')"
"Git, Github, Linux, MySQL, Kotlin, SQL, AWS, Docker, Spring Framework, JPA","('jpa', 'B-FRAME')"
"Git, Github, Java, AWS, Jenkins, Docker, PostgreSQL, Gradle, JPA, Spring Boot","('gradle', 'B-TOOL')"
"Git, Github, Java, AWS, Jenkins, Docker, PostgreSQL, Gradle, JPA, Spring Boot","('jpa', 'B-FRAME')"
"Confluence, Git, JIRA, MongoDB, MySQL, Java, Kotlin, AWS, JPA","('jpa', 'B-FRAME')"
"MySQL, Java, AWS, ElasticSearch, Spring Framework, Spring Boot","('spring framework', 'B-FRAME')"
"Java, Kotlin, Spring Framework, Restful API","('spring framework', 'B-FRAME')"
"Java, Kotlin, Spring Framework, Restful API","('restful api', 'B-FRAME')"
"VueJS, JavaScript, React.js, Next.js","('react.js', 'B-FRAME')"
"VueJS, JavaScript, React.js, Next.js","('next.js', 'B-FRAME')"
"React, CSS, HTML, JavaScript, TypeScript, Spa, Next.js, Restful API","('spa', 'B-FRAME')"
"React, CSS, HTML, JavaScript, TypeScript, Spa, Next.js, Restful API","('next.js', 'B-FRAME')"
"React, CSS, HTML, JavaScript, TypeScript, Spa, Next.js, Restful API","('restful api', 'B-FRAME')"
"BitBucket, Git, JIRA, MySQL, JavaScript, Node.js, AWS","('node.js', 'B-FRAME')"
"Github, MySQL, Java, AWS, JPA, Nginx, Spring Boot","('jpa', 'B-FRAME')"
"Github, MySQL, Java, AWS, JPA, Nginx, Spring Boot","('nginx', 'B-FRAME')"
"Github, Slack, MySQL, React, CSS, Java, JavaScript, Kotlin, TypeScript, AWS, Jenkins, Docker, PostgreSQL, JSP, Spring Boot","('jsp', 'B-LANG')"
"React, Java, JavaScript, Node.js, Python, TypeScript, Vue.JS","('node.js', 'B-FRAME')"
"React, Java, JavaScript, Node.js, Python, TypeScript, Vue.JS","('vue.js', 'B-FRAME')"
"MySQL, Java, ETL, PostgreSQL, Spring Framework, Spring Boot","('etl', 'B-TOOL')"
"MySQL, Java, ETL, PostgreSQL, Spring Framework, Spring Boot","('spring framework', 'B-FRAME')"
"MySQL, Java, AWS, Spring Framework, GCP, MSSQL, Spring Boot","('spring framework', 'B-FRAME')"
"Git, Firebase, Java, AWS, PostgreSQL, Spring Framework, Spring Boot","('firebase', 'B-TOOL')"
"Git, Firebase, Java, AWS, PostgreSQL, Spring Framework, Spring Boot","('spring framework', 'B-FRAME')"
"Linux, Java, SQL, API","('linux', 'B-TOOL')"
"Linux, Java, SQL, API","('sql', 'B-TOOL')"
"Linux, Java, SQL, API","('api', 'B-FRAME')"
"Confluence, GitLab, JavaScript, TypeScript, Jenkins, Docker, Atlassian JIRA, Figma, Next.js, Vue.JS","('atlassian jira', 'B-TOOL')"
"Confluence, GitLab, JavaScript, TypeScript, Jenkins, Docker, Atlassian JIRA, Figma, Next.js, Vue.JS","('figma', 'B-TOOL')"
"Confluence, GitLab, JavaScript, TypeScript, Jenkins, Docker, Atlassian JIRA, Figma, Next.js, Vue.JS","('next.js', 'B-FRAME')"
"Confluence, GitLab, JavaScript, TypeScript, Jenkins, Docker, Atlassian JIRA, Figma, Next.js, Vue.JS","('vue.js', 'B-FRAME')"
"AWS, Spring Framework","('spring framework', 'B-FRAME')"
"C / C++, Python, C++, Unity3D","('c / c++', 'B-LANG')"
"C / C++, Python, C++, Unity3D","('unity3d', 'B-FRAME')"
"React, VueJS, jQuery, Tomcat, Nginx, IntelliJ IDEA, Angular","('jquery', 'B-LIB')"
"React, VueJS, jQuery, Tomcat, Nginx, IntelliJ IDEA, Angular","('tomcat', 'B-FRAME')"
"React, VueJS, jQuery, Tomcat, Nginx, IntelliJ IDEA, Angular","('nginx', 'B-FRAME')"
"React, VueJS, jQuery, Tomcat, Nginx, IntelliJ IDEA, Angular","('intellij idea', 'B-TOOL')"
"GitLab, SDLC","('sdlc', 'B-TOOL')"
"JavaScript, Kotlin, Swift, React.js, React Native, Flutter, Next.js","('react.js', 'B-FRAME')"
"JavaScript, Kotlin, Swift, React.js, React Native, Flutter, Next.js","('flutter', 'B-FRAME')"
"JavaScript, Kotlin, Swift, React.js, React Native, Flutter, Next.js","('next.js', 'B-FRAME')"
"Confluence, JIRA, Slack, QA 엔지니어링, Figma, Notion","('qa 엔지니어링', 'B-TOOL')"
"Confluence, JIRA, Slack, QA 엔지니어링, Figma, Notion","('figma', 'B-TOOL')"
"Git, CSS, HTML, TypeScript, Next.js","('next.js', 'B-FRAME')"
"Git, Node.js, AWS, Restful API","('node.js', 'B-FRAME')"
"Git, Node.js, AWS, Restful API","('restful api', 'B-FRAME')"
"Linux, MySQL, Java, SQL, AWS, Spring Framework, JPA, Spring Boot","('linux', 'B-TOOL')"
"Linux, MySQL, Java, SQL, AWS, Spring Framework, JPA, Spring Boot","('sql', 'B-TOOL')"
"Linux, MySQL, Java, SQL, AWS, Spring Framework, JPA, Spring Boot","('spring framework', 'B-FRAME')"
"Linux, MySQL, Java, SQL, AWS, Spring Framework, JPA, Spring Boot","('jpa', 'B-FRAME')"
"Git, Linux, Python, SQL, AWS","('linux', 'B-TOOL')"
"Git, Linux, Python, SQL, AWS","('sql', 'B-TOOL')"
"Java, Kotlin, Python, Spring Framework","('spring framework', 'B-FRAME')"
"Git, Azure, MySQL, Java, AWS, Spring Framework, Spring Boot, 전자정부프레임워크","('azure', 'B-TOOL')"
"Git, Azure, MySQL, Java, AWS, Spring Framework, Spring Boot, 전자정부프레임워크","('spring framework', 'B-FRAME')"
"Git, Azure, MySQL, Java, AWS, Spring Framework, Spring Boot, 전자정부프레임워크","('전자정부프레임워크', 'B-FRAME')"
"Git, Linux, JavaScript, Docker","('linux', 'B-TOOL')"
"Node.js, TypeScript, AWS","('node.js', 'B-FRAME')"
"React, HTML, JavaScript, TypeScript, Next.js","('next.js', 'B-FRAME')"
"Java, jQuery, RDBMS, Spring Framework, Spring Boot","('jquery', 'B-LIB')"
"Java, jQuery, RDBMS, Spring Framework, Spring Boot","('rdbms', 'B-TOOL')"
"Java, jQuery, RDBMS, Spring Framework, Spring Boot","('spring framework', 'B-FRAME')"
"MySQL, Java, Kotlin, Swift, JPA","('jpa', 'B-FRAME')"
"Git, Github, Linux, MySQL, React, JavaScript, Node.js, TypeScript, AWS, Docker, Nest.js","('linux', 'B-TOOL')"
"Git, Github, Linux, MySQL, React, JavaScript, Node.js, TypeScript, AWS, Docker, Nest.js","('node.js', 'B-FRAME')"
"Git, Github, Linux, MySQL, React, JavaScript, Node.js, TypeScript, AWS, Docker, Nest.js","('nest.js', 'B-FRAME')"
"Kotlin, TypeScript, React.js, Next.js","('react.js', 'B-FRAME')"
"Kotlin, TypeScript, React.js, Next.js","('next.js', 'B-FRAME')"
"Github, Redis, AWS, ElasticSearch, JPA, Spring Boot","('jpa', 'B-FRAME')"
"Github, JIRA, Django, MySQL, PHP, Python, Ubuntu","('ubuntu', 'B-TOOL')"
"JIRA, Redmine","('redmine', 'B-TOOL')"
"Git, Flask, Python, AWS, Jenkins, Docker, PostgreSQL, IntelliJ IDEA, Kubernetes","('intellij idea', 'B-TOOL')"
"Linux, Java, C, Go, C++","('linux', 'B-TOOL')"
"Redis, Java, Node.js, AWS, RDBMS, GCP, Spring Boot, Grafana","('node.js', 'B-FRAME')"
"Redis, Java, Node.js, AWS, RDBMS, GCP, Spring Boot, Grafana","('rdbms', 'B-TOOL')"
"MySQL, Python, SQL, Data Analysis, Tableau","('sql', 'B-TOOL')"
"MySQL, Python, SQL, Data Analysis, Tableau","('data analysis', 'B-TOOL')"
"Pytorch, Tensorflow, CUDA, OpenCL","('cuda', 'B-TOOL')"
"Pytorch, Tensorflow, CUDA, OpenCL","('opencl', 'B-LIB')"
"JavaScript, HTML5, CSS3","('html5', 'B-LANG')"
"JavaScript, HTML5, CSS3","('css3', 'B-LANG')"
"Github, React, TypeScript, AWS, Redux, Next.js","('next.js', 'B-FRAME')"
"Java, NoSQL, Tomcat, 백엔드 개발","('nosql', 'B-TOOL')"
"Java, NoSQL, Tomcat, 백엔드 개발","('tomcat', 'B-FRAME')"
"Java, NoSQL, Tomcat, 백엔드 개발","('백엔드 개발', 'B-FRAME')"
"MongoDB, React, JavaScript, Node.js, AWS, Docker, Next.js","('node.js', 'B-FRAME')"
"MongoDB, React, JavaScript, Node.js, AWS, Docker, Next.js","('next.js', 'B-FRAME')"
"Git, Github, MySQL, Kotlin, SQL, AWS, Spring Framework","('sql', 'B-TOOL')"
"Git, Github, MySQL, Kotlin, SQL, AWS, Spring Framework","('spring framework', 'B-FRAME')"
"BitBucket, Confluence, Github, GraphQL, React.js, Figma, Next.js","('react.js', 'B-FRAME')"
"BitBucket, Confluence, Github, GraphQL, React.js, Figma, Next.js","('figma', 'B-TOOL')"
"BitBucket, Confluence, Github, GraphQL, React.js, Figma, Next.js","('next.js', 'B-FRAME')"
"React, Node.js, TypeScript, React.js, React Native, Next.js","('node.js', 'B-FRAME')"
"React, Node.js, TypeScript, React.js, React Native, Next.js","('react.js', 'B-FRAME')"
"React, Node.js, TypeScript, React.js, React Native, Next.js","('next.js', 'B-FRAME')"
"QC, QA 엔지니어링","('qc', 'B-TOOL')"
"QC, QA 엔지니어링","('qa 엔지니어링', 'B-TOOL')"
"Git, Github, React, JavaScript, TypeScript, Next.js","('next.js', 'B-FRAME')"
"Git, Python, SQL, Kubernetes","('sql', 'B-TOOL')"
"Redis, Java, RDBMS, Spring Boot","('rdbms', 'B-TOOL')"
"AWS, HTTP, Docker, Spring Framework, Kubernetes","('http', 'B-TOOL')"
"AWS, HTTP, Docker, Spring Framework, Kubernetes","('spring framework', 'B-FRAME')"
"Github, JIRA, MySQL, Redis, Java, JPA, RabbitMQ, Spring Boot, Kubernetes","('jpa', 'B-FRAME')"
"MySQL, Java, AWS, Spring Framework","('spring framework', 'B-FRAME')"
