채용 링크,회사 이름,채용 직군,경력,관련 직군,학력,근무 지역,근무 형태,채용 내용(이미지),채용 내용(간단 설명),채용 내용(세부 내용)
https://zighang.com/recruitment/4f9d0e48-f48c-489c-a57a-ed935b9c210a,현대오토에버,Application SW Developer - SW 개발환경,5년차 이상,소프트웨어 엔지니어,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/5b1aef60-9ddd-4f54-bd41-48b46b38f4a5,넥슨,웹개발자 (Node.js),3년차 이상,"게임개발(클라이언트), 백엔드",학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/bb4327f7-0279-43dd-bd85-0421cbbef654,씨메스,AI로보틱스 SW품질 QA담당자,4년차 이상,"QA 엔지니어, 소프트웨어 엔지니어",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/416c961d-e15e-4771-9f02-7c4421ea686e,뤼튼 테크놀로지스,Frontend Engineer (Web),3년차 이상,프론트엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/eb7e7f24-9ca7-4ace-9718-a2f09c688229,두핸즈,Backend Software Engineer,3년차 이상,백엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/fae3b63b-0982-4cb5-86ab-0c7870a600b7,누비랩,Front-End Engineer,3년차 이상,프론트엔드,학력 무관,서울,"전문연구요원, 정규직",https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/e26b5a66-9201-4bdf-bcff-19b52dee67b5,하이퍼리즘,소프트웨어 엔지니어 인턴,신입,소프트웨어 엔지니어,학력 무관,서울,전환형 인턴,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/a22c188a-b216-43ea-9714-96213da1831c,하이브,Software Developer (TypeScript),3년차 이상,"머신러닝 엔지니어, 소프트웨어 엔지니어",학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/739aadb5-4ed2-49c1-b0ad-46c7fcac8e70,업스테이지,소프트웨어 엔지니어 (백엔드) - 원격,5년차 이상,"머신러닝 엔지니어, AI 비즈니스, 백엔드 외 1개",학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/f68cd79a-b870-4f1c-864d-ced6a646c9b8,무신사,Data Engineering Manager (AI Innovation),7년차 이상,"AI 연구, NLP, 생성형AI 외 6개",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/5bc430e2-0080-4d01-9180-7c78beac978b,두나무,Backend Engineer,5년차 이상,백엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/8cadfacf-d970-4d55-b8ad-f716e457890a,토스,iOS Platform Engineer,3년차 이상,iOS,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/24ac1055-c1cc-498e-b638-31553a124f01,현대자동차,[ICT] Platform Engineer - AI플랫폼 구축/운영,3년차 이상,"MLOps, AI 연구, 백엔드",학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/12331d79-3995-4eab-bb53-83acaca42374,삼성메디슨,2025년 삼성메디슨 경력사원 채용 공고,4년차 이상,"컴퓨터 비전, 마케팅, 글로벌 마케팅 외 4개","박사, 석사, 학사",서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/a36ab58c-fdb2-41a5-9e2c-26299c3addf4,피티코리아,데이터 플랫폼 Back-End 개발/운영,3년차 이상,백엔드,학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/5d4da6a0-92c1-42f2-b855-8c6559c70cee,쿠팡,"Staff, Back-end Engineer (Growth Engineering)",5년차 이상,"백엔드, 소프트웨어 엔지니어",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/be138f71-fb52-4591-92e4-04178b65d13f,KB데이타시스템,"Public 클라우드(AWS/GCP) 엔지니어, 보안운영 엔지니어 | Tech",3년차 이상,"백엔드, 보안",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/f3fe15f3-829c-4409-96c9-3e350bed33d9,NHN KCP,[개발2팀] 백엔드 개발 담당,3~6년차,"백엔드, 소프트웨어 엔지니어",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/55e56c09-8174-40d5-b9c9-13ecf9c5a41d,ESTsoft,"iOS 개발자 양성과정 멘토 (프리랜서, 원격)",1년차 이상,iOS,학사,서울,계약직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/f0dd77d2-5749-4228-84f5-902e331bcf52,크로노스튜디오,서버 콘텐츠 프로그래머 모집,3년차 이상,"게임서버, 백엔드",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/5c3b6bb4-b661-432c-9f69-d23b699f5f19,버킷플레이스,개인정보보호 및 보안 담당자(인턴),신입,보안,학력 무관,서울,전환형 인턴,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/36599df8-5c17-4bb0-9c7f-5fd2d69934e6,가인지캠퍼스,주니어 어플리케이션 개발자,신입,"응용 프로그램, 크로스 플랫폼, iOS",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/8593efd6-2036-4479-9702-8d4ae72cef5d,에어로케이항공,Web개발/운영담당자,3년차 이상,"백엔드, 프론트엔드, 웹 퍼블리싱",학력 무관,"서울, 충북",정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/6997252d-862e-49e5-a3b2-a910342f3386,에코마케팅,자사몰 운영 퍼블리셔 Restart 신입 채용,신입,웹 퍼블리싱,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/d63254fc-646d-46f3-8481-64075d0d9fc6,프로티나,Software Engineer,3~5년차,소프트웨어 엔지니어,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/e0e03082-c0bb-481e-bf34-af6ffd02d891,세탁특공대,React Native Frontend Engineer,경력 무관,프론트엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/7ec08c5c-453e-4f15-b22b-c11f0bef1ab4,CJ올리브영,SoftwareEngineer(글로벌플랫폼)경력,3년차 이상,"백엔드, 클라우드, 소프트웨어 엔지니어",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/71dab385-4d37-4eeb-bdcc-537cf6f72308,라인플러스,Display AD Platform - Data Pipeline PM,5년차 이상,"프로덕트 매니저(PM), 개발PM",학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/eabf6f3e-edbb-4903-8760-748fd37d3750,카카오모빌리티,서버(백엔드) 개발자,4년차 이상,백엔드,학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/85ea26ff-4b77-49a0-b4c4-e669dbd94e37,알티모빌리티,임베디드 소프트웨어 개발자,2~5년차,임베디드 소프트웨어,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/7c1908fc-670d-4901-8eca-7b84bb792a13,앤서스랩,[PaymentBlockchain] App 개발자 - Flutter,1년차 이상,"소프트웨어 엔지니어, 크로스 플랫폼",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/6936fc89-1e59-42bd-8da3-d565ac4603c1,라인플러스,게임 플랫폼 서버 엔지니어,4년차 이상,"게임서버, 소프트웨어 엔지니어, 백엔드",학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/6a06450b-862b-47a8-a6e2-9d7640769883,뤼튼 테크놀로지스,Backend Engineer (Python),3년차 이상,백엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/9dd52dff-7878-463b-8a39-962e8542d0a6,뤼이드,산타 Frontend Engineer,3년차 이상,프론트엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/d8b25cd6-b78e-4f37-9b3b-efbcd158b819,인플루디오,Django백엔드개발자,1년차 이상,백엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/a46f96b1-0602-4b6c-bb7a-88fd50340561,뤼튼 테크놀로지스,Frontend Engineer (Web),3년차 이상,프론트엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/1f40b724-ddf1-4017-a8b5-623fe901bd85,뤼튼 테크놀로지스,모바일 앱 엔지니어,3년차 이상,"개발PM, 프론트엔드",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/6b8ffcf9-a091-474f-b1e5-e724e9bc745e,베어로보틱스,"Senior Software Engineer, App UI",1년차 이상,"소프트웨어 엔지니어, 프론트엔드",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/1834bc4b-8e56-49ea-aaf9-f433ab6ec359,베어로보틱스,"Senior Software Engineer, Backend",5년차 이상,소프트웨어 엔지니어,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/b5d475ce-de2d-4e75-94ae-c0fb0d656d7d,오스템임플란트,엔터프라이즈 응용 시스템 설계/개발,5년차 이상,소프트웨어 엔지니어,학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/3ec502bc-4e8a-4875-b2c0-55d2db64dfe4,넥슨게임즈,HIT2 모바일/PC 클라이언트 프로그래머 모집,3~7년차,게임개발(클라이언트),학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/5c68ee91-5dd9-46d0-9dad-9347f955d560,넥슨게임즈,DBA 모집,5년차 이상,"게임서버, DBA",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/d72b2d64-2058-43f9-b2ac-c644f7257515,업스테이지,AI Enterprise Manager,5년차 이상,"AI 서비스 기획, LLM, 프로젝트 매니저",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/ec90025f-a9c7-40c8-9587-17e24e386576,SK렌터카,Flutter App Senior Engineer 채용 (5년차내외),5년차 이상,"iOS, 안드로이드",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/c87beb7e-4a43-42d2-be79-ca9a4cc218f5,파두,석/박사신입Engineer채용,신입,"연구원, 소프트웨어 엔지니어","박사, 석사",서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/5694b89a-4637-4d0f-b162-5e902122c668,무신사,Backend Engineer (데이터 서빙 플랫폼),5년차 이상,백엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/95721639-1f58-4ac3-8bde-5b4eaf7a8624,모빌린트,시스템 검증 엔지니어,3년차 이상,"QA 엔지니어, 소프트웨어 엔지니어",학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/73c1506b-568e-4616-b5bb-9b9e177822da,데브시스터즈,웹개발자,3년차 이상,"프론트엔드, 백엔드, 소프트웨어 엔지니어",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/ec18f65f-d8aa-472f-a9db-af680a6b52e2,라인페이,LINE Pay 서버 엔지니어 분당,1년차 이상,백엔드,학력 무관,"경기, 기타",정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/8e36633e-734c-4813-b860-db9efdd73e2c,카카오엔터테인먼트,ElasticSearch 엔지니어,8년차 이상,데브옵스/인프라,학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/e6783f51-95c4-4daf-9f4a-50af0b9eaae4,모두의연구소,프론트엔드개발자,5년차 이상,프론트엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/a4791f95-f5c9-45b9-92e4-c3232d1d2fd6,넛지헬스케어,[캐시워크] iOS개발 전환형 인턴 직군,신입,iOS,학사,서울,전환형 인턴,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/298cb67f-4aa1-4578-b7a4-b0eec4e3c3e1,SK렌터카,백앤드 기획 담당 채용,10년차 이상,백엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/629900ee-81ed-4023-a5f5-9d0788962859,씨제이올리브영,CJ ONE iOS 개발자,1년차 이상,iOS,학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/fd7c8e80-dff8-4db5-a66b-ec3c83ee6326,마이리얼트립,추천 소프트웨어 엔지니어,8년차 이상,소프트웨어 엔지니어,학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/42fc88a8-c045-4700-a7bf-0f214feb6d32,씨제이올리브영,QA 엔지니어,3~10년차,QA 엔지니어,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/dd336c7d-4af1-43ed-bbd7-63654b91cf4a,미래엔,IT 인프라 관리 및 프로그램 유지 보수 담당자 채용,2년차 이상,유지보수,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/de1817ff-64be-4693-879e-8e695b802d53,마이리얼트립,여행서비스 백엔드 개발자,5~10년차,백엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/38da8c20-f36f-49f4-b2f0-9e3b2b423b0f,아정당,프론트엔드 개발자 (2년이상 ~ 리더급),2년차 이상,프론트엔드,학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/b318332f-9aae-4f7d-85ba-77b419ed9e44,한국평가데이터,2024년 하반기 계약직원 수시채용,경력 무관,"마케팅, DBA",학사,서울,계약직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/5b6514a0-5d16-4e84-a9eb-28cd3e47617a,메디트,Dental Customer Service Specialist (근무지 : France),3년차 이상,기술지원,학력 무관,기타,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/6a8de432-5bf3-4e6e-b877-e0bb14cb8fc0,넛지헬스케어,[캐시워크] 프론트엔드 개발 채용전환형 인턴,경력 무관,프론트엔드,학사,서울,전환형 인턴,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/8e74534b-efa4-40c2-b7c5-80ead1e91830,런드리고,개발팀 팀장,7~10년차,"백엔드, 소프트웨어 엔지니어",학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/3709e7e7-c228-458c-8b82-f0655bf603ef,룰루메딕,Front-end 개발자(Middle),5년차 이상,프론트엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/3b985c19-7837-4b3a-9d2f-009bab092040,휠라코리아,Junior개발자(Fashion ERP 운영 및 개발),3~5년차,"ERP, 백엔드, 프론트엔드 외 1개",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/5c90b998-02ce-4c45-8cab-52ef4ab18c4a,CJ대한통운,[TES물류기술연구소] 'NW최적화 알고리즘개발' 경력사원 모집,5년차 이상,"소프트웨어 엔지니어, 응용 프로그램, 백엔드","박사, 석사",서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/280d28f3-877b-4d95-9cb9-b14045a05a4c,라인플러스,웹 플랫폼 엔지니어 (서버),3년차 이상,"백엔드, 데브옵스/인프라, 소프트웨어 엔지니어",학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/eb0af7ca-22b2-4e63-a86e-8509738bbac0,라인플러스,Music - Android Engineer,1년차 이상,안드로이드,학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/c285783c-e3f7-4fd3-bd9b-61b2d5602508,마이크로소프트,Data Center Technician,1년차 이상,"기술지원, 데브옵스/인프라, 클라우드",고졸,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/5f412bcd-5e3d-48c1-b1c9-a8b734c4f364,라인플러스,Music - iOS 엔지니어,1년차 이상,iOS,학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/880cb599-48c0-4b01-adb0-5de7c55c6a96,현대자동차,항공용인버터- 베이직SW개발,5년차 이상,임베디드 소프트웨어,"박사, 석사, 학사",서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/56c75f07-f95c-441b-a046-04be06c924e7,카카오엔터프라이즈,[데이터베이스플랫폼팀]MySQL엔지니어영입,3년차 이상,DBA,학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/5d49e291-4c4f-47dc-850b-ab548b419d13,두나무,Backend Engineer_증권플러스 서비스 개발,5년차 이상,백엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/cafe0b51-33a7-4749-a8e0-bdbe41711595,NHN 토스트캠,토스트캠 서비스 백엔드 개발자,3년차 이상,백엔드,학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/1e7bfa8c-ef53-410f-bbba-85f9dc33794f,스노우,[Kream] iOS서비스개발자 모집,3년차 이상,iOS,학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/e24ae1a4-9f02-4ffe-ad64-68964ed4d081,스노우,[Kream] Core Backend 개발자 모집,3년차 이상,백엔드,학력 무관,경기,"정규직, 공개채용",https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/11c3f11b-43fd-417a-837a-f377b83fac25,번개장터,iOS 개발자,5년차 이상,iOS,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/1c7836f0-1664-44bf-a537-b5d8c5397da8,링글,Software Engineer - Frontend (React),경력 무관,프론트엔드,학력 무관,서울,전환형 인턴,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/fad4cd5f-4441-48e4-95bc-0cb8798ee214,보이저엑스,개발인턴 채용,신입,"머신러닝 엔지니어, 소프트웨어 엔지니어",학사,서울,체험형 인턴,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/70ef4388-bf4f-465b-9f9d-9dc7ab6d0cda,토스뱅크,Frontend Developer,경력 무관,프론트엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/2b48b2bf-f143-4a35-9ab0-139b53fcc2bd,토스,프론트엔드 개발자,경력 무관,프론트엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/de72d95d-8f58-47c6-a7ef-e8b3e0be0562,(주)엘리스그룹,AIDT 콘텐츠 엔지니어,경력 무관,"교육기획, 콘텐츠 기획, 프론트엔드",학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/ed7fbd5f-2c8e-4fdb-ada3-11142adcfbe1,오케스트로,프로덕트 퍼블리셔 (Al 디지털 트윈),3~10년차,"프론트엔드, 웹 퍼블리싱",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/9e25ceff-3584-4305-b31b-baddd7e0e6a7,베어로보틱스,"Software Engineer Intern, Mission Behavior",신입,소프트웨어 엔지니어,학사,서울,체험형 인턴,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/7f5468f1-0e5f-4ade-9cb1-d5d29aaea4ca,뤼튼 테크놀로지스,Backend Engineer (Node.js),3년차 이상,백엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/91ca3018-39fc-4b57-8e17-dd1671b28c70,카테노이드,프론트엔드개발자(3년이상),3년차 이상,프론트엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/abb919f4-f73f-4a41-ae2f-a645c14329a7,뤼튼 테크놀로지스,Mobile App Engineer (3년 이상 경력),3년차 이상,"프론트엔드, iOS, 안드로이드",학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/ecbff084-8778-4a77-b82d-ff626182365d,뤼튼 테크놀로지스,Backend 직군 Tech Engineer (Node.js),3년차 이상,백엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/faad060f-4a1c-4548-86ac-b6000c70df14,미리디,데이터 엔지니어,2~7년차,데이터 엔지니어,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/a1c3b17f-7d1f-4eb2-bd56-2a86f8ade103,고영테크놀러지,Windows Application 개발자(C++),신입,소프트웨어 엔지니어,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/f40c19b4-84d5-4114-8d78-0704d39f383d,고영테크놀러지,Application Engineer,1~6년차,"R&D/연구개발, 소프트웨어 엔지니어",학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/1b4289c6-e36c-423e-9bfa-26d9ac0bd853,고영테크놀러지,SW Developer,2년차 이상,"AI 연구, 머신러닝 엔지니어, R&D/연구개발 외 2개",학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/bd4dd6ec-14d0-4788-a7d3-35366ad9c62a,알텐코리아,RPA 개발자,2년차 이상,"소프트웨어 엔지니어, 로보틱스 미들웨어",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/0a283d52-94dd-4d7b-9a48-0aa0f224a6f7,CJ올리브영,프론트엔드 개발자(풀필먼트) 경력직,5년차 이상,프론트엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/82f90454-c665-4a68-a2cb-77c704db2eca,베스핀글로벌,Presales 담당자 영입,경력 무관,클라우드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/6ccecb21-2d6e-4b16-9542-bad9330dcf9f,엔비디아,"Software Engineering Intern, Perception - 2025",신입,"컴퓨터 비전, 자율주행, AI 연구 외 1개",학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/febdda35-ba9f-468e-8bda-f949b2f09886,버킷플레이스,ERPManager,5년차 이상,ERP,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/a81a6673-92e1-4b8a-8dd4-19fa841a04aa,링글,Software Engineer - Backend,신입,"백엔드, 소프트웨어 엔지니어",학력 무관,서울,전환형 인턴,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/4d02800f-e398-43da-ad54-251a1cd9bb1e,와디즈,백엔드개발자(CORE개발/주문.결제),10년차 이상,백엔드,학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/4fc06272-bc7d-4a6f-b337-ea1111fb0927,크래프톤,Jr. Unreal Engineer,경력 무관,"게임개발(클라이언트), 게임개발(모바일), 그래픽스 외 1개",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/6e39cef3-dc32-463a-a8fe-c23d0dd294b1,버즈빌,Analytics Engineer,2년차 이상,"데이터 엔지니어, 데이터 분석가, DBA",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/92f3eb1d-c934-45b3-832c-e3d9b2764d81,넥슨게임즈,[R&D센터] 공용 엔진 프로그래머 모집,7년차 이상,"게임개발(클라이언트), 게임개발(모바일), 크로스 플랫폼 외 1개",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/6db641e3-7ff7-45d3-82d2-53ed889cd50d,알스퀘어디자인,Security팀 경력직 채용,6~10년차,보안,학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/9e55aca0-c233-4d15-8cf1-978329594668,토스인컴,프론트엔드 개발자,경력 무관,"프론트엔드, 소프트웨어 엔지니어",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/73a7efaa-2546-4bbc-ad2f-f0004b27739f,버즈빌,DevOps엔지니어 (경력3년미만),1~3년차,"데브옵스/인프라, 클라우드, 소프트웨어 엔지니어",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/8117ae90-1aa6-4019-aa10-c7329fcbda76,버즈빌,[SSP] 플랫폼 개발팀 서버 엔지니어 (경력 3년 이상),3년차 이상,"백엔드, 데브옵스/인프라, 클라우드 외 1개",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/792ab12f-c0c2-45d0-81cc-72cdea5b7013,삼양식품,Software Engineer,5년차 이상,"백엔드, 프론트엔드, 소프트웨어 엔지니어",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/611c6476-3efe-4d28-8ec0-30de258ea229,크래프톤,C++ 게임 개발자,3년차 이상,"게임개발(클라이언트), 소프트웨어 엔지니어, 응용 프로그램",학력 무관,기타,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/a52687ce-328b-47fe-beab-c0be53b995cf,뤼이드,FE Engineer,3년차 이상,"프론트엔드, 소프트웨어 엔지니어, 크로스 플랫폼",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/f50a826e-41a5-4ac7-850c-002fb08f6b24,엔씨소프트,테크니컬 아티스트 모집,5~10년차,"모델링, 이펙트·FX, 애니메이션 외 1개",학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/ea8153f2-a613-4a2b-b3ca-314e83ea6bdb,디케이테크인,개발 Team Leader 영입,10년차 이상,"AI 서비스 기획, 생성형AI, 프로젝트 매니저 외 3개",학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/b678ecc3-603b-4fb9-95fc-ccddbd76b92d,크래프톤,게임 개발자,3년차 이상,"게임개발(클라이언트), 그래픽스, 소프트웨어 엔지니어 외 1개",학력 무관,기타,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/3741c079-4334-4175-a9d0-08971949bf5c,크래프톤,3D 아티스트 모집,경력 무관,"모델링, 애니메이션, 이펙트·FX 외 2개",학력 무관,기타,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/bfced594-c496-441f-b1fc-bc427e019a4d,크래프톤,언리얼 엔진 3D 아티스트,5~8년차,"모델링, 애니메이션, 이펙트·FX 외 3개",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/6a6bf3e3-ac62-48c0-90b2-3f8517a461f1,아우토크립트,자동차 사이버보안 컨설턴트,1~4년차,"컨설턴트, 보안",학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/b0706340-5f33-46d5-af06-8de430f9df75,아우토크립트,사이버보안 테스트 솔루션 백엔드 개발자(경력),7~10년차,"백엔드, 데브옵스/인프라, 보안 외 2개",학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/a84429f7-6965-4a97-bd50-f91b1bbe1f40,아우토크립트,사이버보안 테스트 솔루션 프론트엔드 개발자(경력),5~10년차,"프론트엔드, 보안, 응용 프로그램 외 1개","박사, 석사, 학사",서울,정규직,https://zighang.com/header_logo.svg,logo,
